"","min_2","max_other","target_score","gene","rank"
"SLC35E4",0.7,1.43,-0.73,"SLC35E4",8595
"NPTXR",0,0.73,-0.73,"NPTXR",8596
"USP16",3.68,4.41,-0.73,"USP16",8597
"MFN2",0.88,1.61,-0.73,"MFN2",8598
"KCTD18",0.83,1.56,-0.73,"KCTD18",8599
"TOP3A",0.62,1.35,-0.73,"TOP3A",8600
"TFB1M",1.45,2.18,-0.73,"TFB1M",8601
"KCTD9",1.13,1.86,-0.73,"KCTD9",8602
"PHF21A",1.47,2.2,-0.73,"PHF21A",8603
"PRR4",1.95,2.68,-0.73,"PRR4",8604
"MDM2",1.72,2.45,-0.73,"MDM2",8605
"HINT1",6.14,6.87,-0.73,"HINT1",8606
"FYN",4.52,5.25,-0.73,"FYN",8607
"TMEM179B",3.67,4.4,-0.73,"TMEM179B",8608
"MARS",2.01,2.74,-0.73,"MARS",8609
"CMPK1",2.95,3.69,-0.74,"CMPK1",8610
"WDR26",2.02,2.76,-0.74,"WDR26",8611
"CEBPZOS",2.39,3.13,-0.74,"CEBPZOS",8612
"POLD2",1.87,2.61,-0.74,"POLD2",8613
"BAD",2.49,3.23,-0.74,"BAD",8614
"MED17",2.43,3.17,-0.74,"MED17",8615
"TUBGCP2",2.29,3.03,-0.74,"TUBGCP2",8616
"HELB",2.6,3.34,-0.74,"HELB",8617
"PSMD9",2.08,2.82,-0.74,"PSMD9",8618
"KIAA0586",1.54,2.28,-0.74,"KIAA0586",8619
"HEXDC",1.37,2.11,-0.74,"HEXDC",8620
"ATP6V1E2",0.39,1.13,-0.74,"ATP6V1E2",8621
"FGFRL1",0.39,1.13,-0.74,"FGFRL1",8622
"CIDEB",0.64,1.38,-0.74,"CIDEB",8623
"ACBD4",0.9,1.64,-0.74,"ACBD4",8624
"C17orf80",0.67,1.41,-0.74,"C17orf80",8625
"CA11",0.67,1.41,-0.74,"CA11",8626
"OTUD3",0.19,0.93,-0.74,"OTUD3",8627
"SESN2",1,1.74,-0.74,"SESN2",8628
"ERMAP",0.17,0.91,-0.74,"ERMAP",8629
"FAF1",0.97,1.71,-0.74,"FAF1",8630
"HS2ST1",1.09,1.83,-0.74,"HS2ST1",8631
"HIST2H2BF",0.2,0.94,-0.74,"HIST2H2BF",8632
"ANKRD36B",1.32,2.06,-0.74,"ANKRD36B",8633
"C2orf72",0,0.74,-0.74,"C2orf72",8634
"MOBP",0,0.74,-0.74,"MOBP",8635
"RYBP",1.86,2.6,-0.74,"RYBP",8636
"HHLA2",0.08,0.82,-0.74,"HHLA2",8637
"SOD3",0.02,0.76,-0.74,"SOD3",8638
"PRR3",0.77,1.51,-0.74,"PRR3",8639
"MUC21",0,0.74,-0.74,"MUC21",8640
"WDR91",0.47,1.21,-0.74,"WDR91",8641
"CHMP4C",0.13,0.87,-0.74,"CHMP4C",8642
"CCNE2",0.24,0.98,-0.74,"CCNE2",8643
"TIGD5",0.11,0.85,-0.74,"TIGD5",8644
"AKAP2",0.1,0.84,-0.74,"AKAP2",8645
"DNAJC25",0.53,1.27,-0.74,"DNAJC25",8646
"ANAPC2",1.32,2.06,-0.74,"ANAPC2",8647
"FAM160A2",1.28,2.02,-0.74,"FAM160A2",8648
"MAML2",1.49,2.23,-0.74,"MAML2",8649
"ENKUR",0,0.74,-0.74,"ENKUR",8650
"CDH23",0,0.74,-0.74,"CDH23",8651
"TMEM52B",0,0.74,-0.74,"TMEM52B",8652
"ZNF140",0.71,1.45,-0.74,"ZNF140",8653
"PDS5B",1.93,2.67,-0.74,"PDS5B",8654
"TTC5",1.84,2.58,-0.74,"TTC5",8655
"AK7",0,0.74,-0.74,"AK7",8656
"CLN6",1.09,1.83,-0.74,"CLN6",8657
"C16orf91",1.76,2.5,-0.74,"C16orf91",8658
"ZNF768",0.28,1.02,-0.74,"ZNF768",8659
"SHPK",0.3,1.04,-0.74,"SHPK",8660
"CTNS",0.47,1.21,-0.74,"CTNS",8661
"KRT15",0.04,0.78,-0.74,"KRT15",8662
"C18orf8",1.39,2.13,-0.74,"C18orf8",8663
"FBXO15",0,0.74,-0.74,"FBXO15",8664
"PPP1R3D",0.17,0.91,-0.74,"PPP1R3D",8665
"ZNF490",0.31,1.05,-0.74,"ZNF490",8666
"DPY19L3",0.41,1.15,-0.74,"DPY19L3",8667
"TBC1D17",1.08,1.82,-0.74,"TBC1D17",8668
"SIM2",0,0.74,-0.74,"SIM2",8669
"FAM173B",0.58,1.32,-0.74,"FAM173B",8670
"ZNF831",0.58,1.32,-0.74,"ZNF831",8671
"BTBD2",0.57,1.31,-0.74,"BTBD2",8672
"PHACTR4",1.75,2.49,-0.74,"PHACTR4",8673
"BSDC1",2.53,3.27,-0.74,"BSDC1",8674
"TYW3",2.23,2.97,-0.74,"TYW3",8675
"MRPL33",3.95,4.69,-0.74,"MRPL33",8676
"TPRKB",2.76,3.5,-0.74,"TPRKB",8677
"NUP210",2.59,3.33,-0.74,"NUP210",8678
"PAPSS1",1.92,2.66,-0.74,"PAPSS1",8679
"CARD11",1.44,2.18,-0.74,"CARD11",8680
"NDUFA1",4.93,5.67,-0.74,"NDUFA1",8681
"CD82",3.91,4.65,-0.74,"CD82",8682
"N4BP2L2",5.38,6.12,-0.74,"N4BP2L2",8683
"HECTD1",2.48,3.22,-0.74,"HECTD1",8684
"MOAP1",2.19,2.93,-0.74,"MOAP1",8685
"RPA1",2.07,2.81,-0.74,"RPA1",8686
"TAOK1",2.19,2.93,-0.74,"TAOK1",8687
"MIF4GD",2.75,3.49,-0.74,"MIF4GD",8688
"MED15",2.28,3.02,-0.74,"MED15",8689
"PHF5A",2.46,3.2,-0.74,"PHF5A",8690
"CSNK1D",3.31,4.06,-0.75,"CSNK1D",8691
"GTPBP8",1.36,2.11,-0.75,"GTPBP8",8692
"TSPAN31",1.82,2.57,-0.75,"TSPAN31",8693
"CLN5",1.82,2.57,-0.75,"CLN5",8694
"CREBBP",1.8,2.55,-0.75,"CREBBP",8695
"ZFP90",1.36,2.11,-0.75,"ZFP90",8696
"PDK2",1.53,2.28,-0.75,"PDK2",8697
"ANKRD54",1.8,2.55,-0.75,"ANKRD54",8698
"PPOX",0.9,1.65,-0.75,"PPOX",8699
"SLC26A6",0.63,1.38,-0.75,"SLC26A6",8700
"DCAKD",0.64,1.39,-0.75,"DCAKD",8701
"BCAS3",0.92,1.67,-0.75,"BCAS3",8702
"KLHL17",0.1,0.85,-0.75,"KLHL17",8703
"SPOCD1",0,0.75,-0.75,"SPOCD1",8704
"GFI1",1.48,2.23,-0.75,"GFI1",8705
"ANXA9",0,0.75,-0.75,"ANXA9",8706
"FLAD1",1.87,2.62,-0.75,"FLAD1",8707
"PYHIN1",4.52,5.27,-0.75,"PYHIN1",8708
"RC3H1",1.52,2.27,-0.75,"RC3H1",8709
"AGBL5",0.34,1.09,-0.75,"AGBL5",8710
"STK39",0.8,1.55,-0.75,"STK39",8711
"ABCA12",0.01,0.76,-0.75,"ABCA12",8712
"CNTN4",0,0.75,-0.75,"CNTN4",8713
"COL6A5",0,0.75,-0.75,"COL6A5",8714
"U2SURP",3.71,4.46,-0.75,"U2SURP",8715
"DNAJC19",2.71,3.46,-0.75,"DNAJC19",8716
"MFSD10",3.13,3.88,-0.75,"MFSD10",8717
"TRMT44",0.24,0.99,-0.75,"TRMT44",8718
"GLRB",0,0.75,-0.75,"GLRB",8719
"MED10",3.5,4.25,-0.75,"MED10",8720
"FAM13B",1.67,2.42,-0.75,"FAM13B",8721
"ZNF300",0,0.75,-0.75,"ZNF300",8722
"TRIM41",1.4,2.15,-0.75,"TRIM41",8723
"HGF",0,0.75,-0.75,"HGF",8724
"CACNA2D1",0,0.75,-0.75,"CACNA2D1",8725
"SEMA3D",0,0.75,-0.75,"SEMA3D",8726
"FAM185A",0.43,1.18,-0.75,"FAM185A",8727
"ZMYM3",0.48,1.23,-0.75,"ZMYM3",8728
"UTP23",1.71,2.46,-0.75,"UTP23",8729
"UBAP1",2.05,2.8,-0.75,"UBAP1",8730
"HEMGN",0.04,0.79,-0.75,"HEMGN",8731
"LRRC4C",0,0.75,-0.75,"LRRC4C",8732
"GOLT1B",2.91,3.66,-0.75,"GOLT1B",8733
"KRT72",0,0.75,-0.75,"KRT72",8734
"IFT81",0.12,0.87,-0.75,"IFT81",8735
"EXOSC8",2.73,3.48,-0.75,"EXOSC8",8736
"TMEM55B",2.31,3.06,-0.75,"TMEM55B",8737
"REM2",0.05,0.8,-0.75,"REM2",8738
"RABGGTA",1.77,2.52,-0.75,"RABGGTA",8739
"SLC8A3",0,0.75,-0.75,"SLC8A3",8740
"MLH3",1.52,2.27,-0.75,"MLH3",8741
"TCL1B",0,0.75,-0.75,"TCL1B",8742
"KIF26A",0,0.75,-0.75,"KIF26A",8743
"C15orf40",2.55,3.3,-0.75,"C15orf40",8744
"IFI35",4.05,4.8,-0.75,"IFI35",8745
"FAM210B",1.44,2.19,-0.75,"FAM210B",8746
"MBD3",0.79,1.54,-0.75,"MBD3",8747
"EIF3G",4.68,5.43,-0.75,"EIF3G",8748
"ZNF20",0.16,0.91,-0.75,"ZNF20",8749
"C19orf60",4.28,5.03,-0.75,"C19orf60",8750
"ZNF792",0.3,1.05,-0.75,"ZNF792",8751
"KCNN4",2.31,3.06,-0.75,"KCNN4",8752
"ZFP28",0.28,1.03,-0.75,"ZFP28",8753
"SYNJ1",0.95,1.7,-0.75,"SYNJ1",8754
"C12orf66",0.58,1.33,-0.75,"C12orf66",8755
"VIPAS39",0.85,1.6,-0.75,"VIPAS39",8756
"OSBPL7",0.6,1.35,-0.75,"OSBPL7",8757
"RRNAD1",1.39,2.14,-0.75,"RRNAD1",8758
"KDM3A",1.49,2.24,-0.75,"KDM3A",8759
"ZHX1",1.41,2.16,-0.75,"ZHX1",8760
"TMEM216",1.99,2.74,-0.75,"TMEM216",8761
"USP22",1.97,2.72,-0.75,"USP22",8762
"C21orf2",1.45,2.2,-0.75,"C21orf2",8763
"DENND2D",3.69,4.44,-0.75,"DENND2D",8764
"LSM4",3.61,4.36,-0.75,"LSM4",8765
"CCDC18",1.12,1.88,-0.76,"CCDC18",8766
"TIMM17A",3.06,3.82,-0.76,"TIMM17A",8767
"PTMA",8.23,8.99,-0.76,"PTMA",8768
"COX17",3.96,4.72,-0.76,"COX17",8769
"TNIP2",3.12,3.88,-0.76,"TNIP2",8770
"PCBD2",1.35,2.11,-0.76,"PCBD2",8771
"PRELID1",4.7,5.46,-0.76,"PRELID1",8772
"DEK",4.24,5,-0.76,"DEK",8773
"ARMCX3",2.97,3.73,-0.76,"ARMCX3",8774
"HMBOX1",1.6,2.36,-0.76,"HMBOX1",8775
"HOOK3",2,2.76,-0.76,"HOOK3",8776
"EPS8L2",2.1,2.86,-0.76,"EPS8L2",8777
"KLHL42",1.27,2.03,-0.76,"KLHL42",8778
"TRIAP1",2.41,3.17,-0.76,"TRIAP1",8779
"HERC1",1.75,2.51,-0.76,"HERC1",8780
"H3F3B",8.19,8.95,-0.76,"H3F3B",8781
"COPE",5.38,6.14,-0.76,"COPE",8782
"NDC1",0.62,1.38,-0.76,"NDC1",8783
"USP46",0.39,1.15,-0.76,"USP46",8784
"GOLGA1",0.65,1.41,-0.76,"GOLGA1",8785
"ZSCAN29",0.4,1.16,-0.76,"ZSCAN29",8786
"GMEB1",1.84,2.6,-0.76,"GMEB1",8787
"TCTEX1D4",0,0.76,-0.76,"TCTEX1D4",8788
"AMY2B",0.12,0.88,-0.76,"AMY2B",8789
"CHIA",0,0.76,-0.76,"CHIA",8790
"EFNA3",0.24,1,-0.76,"EFNA3",8791
"KIF21B",0.25,1.01,-0.76,"KIF21B",8792
"KIDINS220",1.66,2.42,-0.76,"KIDINS220",8793
"ADCY3",0.96,1.72,-0.76,"ADCY3",8794
"RMDN2",0.26,1.02,-0.76,"RMDN2",8795
"VPS54",0.75,1.51,-0.76,"VPS54",8796
"GKN2",0,0.76,-0.76,"GKN2",8797
"TMEM182",0.25,1.01,-0.76,"TMEM182",8798
"SLC35A5",1.22,1.98,-0.76,"SLC35A5",8799
"ACKR4",0,0.76,-0.76,"ACKR4",8800
"C3orf36",0,0.76,-0.76,"C3orf36",8801
"PDGFRA",0,0.76,-0.76,"PDGFRA",8802
"NRG2",0,0.76,-0.76,"NRG2",8803
"DLK2",0.06,0.82,-0.76,"DLK2",8804
"GTPBP2",0.42,1.18,-0.76,"GTPBP2",8805
"SMIM8",1.36,2.12,-0.76,"SMIM8",8806
"ERMARD",0.5,1.26,-0.76,"ERMARD",8807
"HOXA9",0,0.76,-0.76,"HOXA9",8808
"BPGM",1.95,2.71,-0.76,"BPGM",8809
"NLGN4X",0,0.76,-0.76,"NLGN4X",8810
"SLC35A2",1.47,2.23,-0.76,"SLC35A2",8811
"PNMA3",0.14,0.9,-0.76,"PNMA3",8812
"NFX1",1.72,2.48,-0.76,"NFX1",8813
"DCAF12",1.23,1.99,-0.76,"DCAF12",8814
"ODF2",1.23,1.99,-0.76,"ODF2",8815
"CEP295",1.07,1.83,-0.76,"CEP295",8816
"ZCCHC24",0,0.76,-0.76,"ZCCHC24",8817
"STYK1",0,0.76,-0.76,"STYK1",8818
"DERA",1.74,2.5,-0.76,"DERA",8819
"CLLU1",0,0.76,-0.76,"CLLU1",8820
"TTC7B",0.06,0.82,-0.76,"TTC7B",8821
"C2CD4B",0,0.76,-0.76,"C2CD4B",8822
"TMEM102",0.98,1.74,-0.76,"TMEM102",8823
"TNS4",0.41,1.17,-0.76,"TNS4",8824
"TMEM92",0.02,0.78,-0.76,"TMEM92",8825
"EPG5",0.75,1.51,-0.76,"EPG5",8826
"BFSP1",0.04,0.8,-0.76,"BFSP1",8827
"NPEPL1",1,1.76,-0.76,"NPEPL1",8828
"CAMSAP3",0,0.76,-0.76,"CAMSAP3",8829
"CLEC4M",0,0.76,-0.76,"CLEC4M",8830
"ECSIT",1.97,2.73,-0.76,"ECSIT",8831
"CIB3",0,0.76,-0.76,"CIB3",8832
"ZNF616",0.52,1.28,-0.76,"ZNF616",8833
"KCNJ15",0,0.76,-0.76,"KCNJ15",8834
"CCSAP",0.58,1.34,-0.76,"CCSAP",8835
"DCUN1D4",0.82,1.58,-0.76,"DCUN1D4",8836
"SRF",0.6,1.36,-0.76,"SRF",8837
"MBTPS2",0.61,1.37,-0.76,"MBTPS2",8838
"GLRX5",0.59,1.35,-0.76,"GLRX5",8839
"PEF1",2.98,3.74,-0.76,"PEF1",8840
"TMBIM1",2.63,3.39,-0.76,"TMBIM1",8841
"TRNT1",1.38,2.14,-0.76,"TRNT1",8842
"SACM1L",1.98,2.74,-0.76,"SACM1L",8843
"FAM105A",2.51,3.27,-0.76,"FAM105A",8844
"TMUB1",3.21,3.97,-0.76,"TMUB1",8845
"MAP7D3",1.46,2.22,-0.76,"MAP7D3",8846
"C8orf76",1.88,2.64,-0.76,"C8orf76",8847
"AGPAT2",2.69,3.45,-0.76,"AGPAT2",8848
"DHRS4L2",1.98,2.74,-0.76,"DHRS4L2",8849
"POLR2A",2.55,3.31,-0.76,"POLR2A",8850
"ZNF524",2.42,3.18,-0.76,"ZNF524",8851
"RNF181",4.47,5.23,-0.760000000000001,"RNF181",8852
"RBPJ",5.03,5.8,-0.77,"RBPJ",8853
"RBM3",4.79,5.56,-0.77,"RBM3",8854
"RAB2A",3.7,4.47,-0.77,"RAB2A",8855
"EMC7",3.74,4.51,-0.77,"EMC7",8856
"TFCP2",1.3,2.07,-0.77,"TFCP2",8857
"DGKE",1.74,2.51,-0.77,"DGKE",8858
"ZCCHC2",1.36,2.13,-0.77,"ZCCHC2",8859
"MTHFR",0.88,1.65,-0.77,"MTHFR",8860
"GTF2H2C",0.39,1.16,-0.77,"GTF2H2C",8861
"FOXP3",0.4,1.17,-0.77,"FOXP3",8862
"CABP4",0.05,0.82,-0.77,"CABP4",8863
"SNX33",0.05,0.82,-0.77,"SNX33",8864
"RAD54L",0.13,0.9,-0.77,"RAD54L",8865
"TCHH",0,0.77,-0.77,"TCHH",8866
"ATF6",2.12,2.89,-0.77,"ATF6",8867
"TNR",0,0.77,-0.77,"TNR",8868
"EHBP1",0.71,1.48,-0.77,"EHBP1",8869
"ZC3H8",2.51,3.28,-0.77,"ZC3H8",8870
"FAM168B",1.01,1.78,-0.77,"FAM168B",8871
"FZD7",0.02,0.79,-0.77,"FZD7",8872
"C3orf38",2.12,2.89,-0.77,"C3orf38",8873
"LRRC58",1.67,2.44,-0.77,"LRRC58",8874
"CAMK2D",1.81,2.58,-0.77,"CAMK2D",8875
"MRPL36",2.93,3.7,-0.77,"MRPL36",8876
"APC",1.16,1.93,-0.77,"APC",8877
"FBN2",0,0.77,-0.77,"FBN2",8878
"FAM53C",3.2,3.97,-0.77,"FAM53C",8879
"GRK6",0.94,1.71,-0.77,"GRK6",8880
"CDYL",0.74,1.51,-0.77,"CDYL",8881
"TFAP2A",0.22,0.99,-0.77,"TFAP2A",8882
"BTN1A1",0,0.77,-0.77,"BTN1A1",8883
"PGBD1",0.04,0.81,-0.77,"PGBD1",8884
"PLEKHA8",0.34,1.11,-0.77,"PLEKHA8",8885
"MRPL32",2.92,3.69,-0.77,"MRPL32",8886
"ZNF862",0.18,0.95,-0.77,"ZNF862",8887
"ABCF2",1.75,2.52,-0.77,"ABCF2",8888
"ERCC6L",0,0.77,-0.77,"ERCC6L",8889
"SLC25A53",1.04,1.81,-0.77,"SLC25A53",8890
"MTMR1",0.51,1.28,-0.77,"MTMR1",8891
"CCDC25",2.83,3.6,-0.77,"CCDC25",8892
"NCALD",1.73,2.5,-0.77,"NCALD",8893
"MELK",0.29,1.06,-0.77,"MELK",8894
"FRMD3",0,0.77,-0.77,"FRMD3",8895
"ERP44",3.64,4.41,-0.77,"ERP44",8896
"TAL2",0,0.77,-0.77,"TAL2",8897
"POLE3",2.51,3.28,-0.77,"POLE3",8898
"GPR107",0.81,1.58,-0.77,"GPR107",8899
"LMO1",0,0.77,-0.77,"LMO1",8900
"SLC35C1",0.77,1.54,-0.77,"SLC35C1",8901
"MAT1A",0,0.77,-0.77,"MAT1A",8902
"LLPH",2.84,3.61,-0.77,"LLPH",8903
"SPPL3",1.22,1.99,-0.77,"SPPL3",8904
"NDFIP2",3.47,4.24,-0.77,"NDFIP2",8905
"BTBD6",0.47,1.24,-0.77,"BTBD6",8906
"LTK",0,0.77,-0.77,"LTK",8907
"ZNF598",0.29,1.06,-0.77,"ZNF598",8908
"ITGAL",2.63,3.4,-0.77,"ITGAL",8909
"GPT2",0.18,0.95,-0.77,"GPT2",8910
"CFAP20",2.69,3.46,-0.77,"CFAP20",8911
"NDRG4",0.02,0.79,-0.77,"NDRG4",8912
"SREBF1",0.73,1.5,-0.77,"SREBF1",8913
"C17orf58",0.44,1.21,-0.77,"C17orf58",8914
"SOX9",0.06,0.83,-0.77,"SOX9",8915
"ST6GALNAC2",0.02,0.79,-0.77,"ST6GALNAC2",8916
"RPRD1A",1.62,2.39,-0.77,"RPRD1A",8917
"NXT1",2.76,3.53,-0.77,"NXT1",8918
"ATP9A",0.08,0.85,-0.77,"ATP9A",8919
"APBA3",1.58,2.35,-0.77,"APBA3",8920
"SAFB2",2.94,3.71,-0.77,"SAFB2",8921
"MYO9B",2.06,2.83,-0.77,"MYO9B",8922
"DLL3",0.01,0.78,-0.77,"DLL3",8923
"ZNF546",0.21,0.98,-0.77,"ZNF546",8924
"ATP1A3",0.15,0.92,-0.77,"ATP1A3",8925
"GSK3A",0.74,1.51,-0.77,"GSK3A",8926
"ZNF235",0.41,1.18,-0.77,"ZNF235",8927
"ZNF600",1.35,2.12,-0.77,"ZNF600",8928
"ZNF418",0,0.77,-0.77,"ZNF418",8929
"MORC2",0.5,1.27,-0.77,"MORC2",8930
"RBM11",0.19,0.96,-0.77,"RBM11",8931
"MX2",3.36,4.13,-0.77,"MX2",8932
"NDUFA4L2",0.59,1.36,-0.77,"NDUFA4L2",8933
"CTNNBIP1",1.39,2.16,-0.77,"CTNNBIP1",8934
"TMEM69",1.47,2.24,-0.77,"TMEM69",8935
"ICE1",1.97,2.74,-0.77,"ICE1",8936
"KIAA0430",1.64,2.41,-0.77,"KIAA0430",8937
"H2AFZ",5.46,6.23,-0.77,"H2AFZ",8938
"UXT",4.43,5.2,-0.77,"UXT",8939
"TPI1",6.21,6.98,-0.77,"TPI1",8940
"ATP5E",7.03,7.81,-0.779999999999999,"ATP5E",8941
"AKR7A2",2.93,3.71,-0.78,"AKR7A2",8942
"PMVK",3.14,3.92,-0.78,"PMVK",8943
"ASH1L",3.85,4.63,-0.78,"ASH1L",8944
"GLRX2",1.6,2.38,-0.78,"GLRX2",8945
"LAX1",3.1,3.88,-0.78,"LAX1",8946
"SMYD2",1.37,2.15,-0.78,"SMYD2",8947
"HIST3H2A",2.58,3.36,-0.78,"HIST3H2A",8948
"ELMOD3",1.98,2.76,-0.78,"ELMOD3",8949
"OLA1",2.68,3.46,-0.78,"OLA1",8950
"MRPL14",3.31,4.09,-0.78,"MRPL14",8951
"PRIM2",1.48,2.26,-0.78,"PRIM2",8952
"NEIL2",1.31,2.09,-0.78,"NEIL2",8953
"RNF170",1.37,2.15,-0.78,"RNF170",8954
"LACTB2",1.23,2.01,-0.78,"LACTB2",8955
"TMEM245",1.83,2.61,-0.78,"TMEM245",8956
"TM7SF3",2.08,2.86,-0.78,"TM7SF3",8957
"CDS2",2.2,2.98,-0.78,"CDS2",8958
"TMEM189",1.73,2.51,-0.78,"TMEM189",8959
"ACOT11",0.04,0.82,-0.78,"ACOT11",8960
"AMPD2",0.92,1.7,-0.78,"AMPD2",8961
"CIART",0.05,0.83,-0.78,"CIART",8962
"GTDC1",0.93,1.71,-0.78,"GTDC1",8963
"IL13",0.16,0.94,-0.78,"IL13",8964
"SYNGAP1",0.85,1.63,-0.78,"SYNGAP1",8965
"PPARD",0.61,1.39,-0.78,"PPARD",8966
"ARMCX6",0.17,0.95,-0.78,"ARMCX6",8967
"ZNF248",0.86,1.64,-0.78,"ZNF248",8968
"RAD51AP1",0.6,1.38,-0.78,"RAD51AP1",8969
"XPO4",0.9,1.68,-0.78,"XPO4",8970
"TRIM16L",0.17,0.95,-0.78,"TRIM16L",8971
"RAC3",0.38,1.16,-0.78,"RAC3",8972
"PCED1A",0.64,1.42,-0.78,"PCED1A",8973
"ZNF552",0.61,1.39,-0.78,"ZNF552",8974
"AF165138.7",0.38,1.16,-0.78,"AF165138.7",8975
"ROR1",0,0.78,-0.78,"ROR1",8976
"ZNF697",0,0.78,-0.78,"ZNF697",8977
"TATDN3",1.18,1.96,-0.78,"TATDN3",8978
"USP40",0.42,1.2,-0.78,"USP40",8979
"IGSF10",0,0.78,-0.78,"IGSF10",8980
"HTRA3",0.03,0.81,-0.78,"HTRA3",8981
"SLC2A9",0,0.78,-0.78,"SLC2A9",8982
"RASL11B",0.13,0.91,-0.78,"RASL11B",8983
"ANKH",0.99,1.77,-0.78,"ANKH",8984
"TCTE3",0.7,1.48,-0.78,"TCTE3",8985
"TNRC18",0.56,1.34,-0.78,"TNRC18",8986
"POM121",0.97,1.75,-0.78,"POM121",8987
"IL1RAPL1",0,0.78,-0.78,"IL1RAPL1",8988
"RGP1",1.7,2.48,-0.78,"RGP1",8989
"FKTN",0.32,1.1,-0.78,"FKTN",8990
"AGAP6",0.32,1.1,-0.78,"AGAP6",8991
"DLG5",0.12,0.9,-0.78,"DLG5",8992
"ALDH18A1",0.75,1.53,-0.78,"ALDH18A1",8993
"GSTO2",0.03,0.81,-0.78,"GSTO2",8994
"CDK2AP1",0,0.78,-0.78,"CDK2AP1",8995
"PIBF1",1.28,2.06,-0.78,"PIBF1",8996
"PLEK2",0.02,0.8,-0.78,"PLEK2",8997
"FAN1",0.43,1.21,-0.78,"FAN1",8998
"MAP1A",0.13,0.91,-0.78,"MAP1A",8999
"SMPD3",0.25,1.03,-0.78,"SMPD3",9000
"GSDMB",0.15,0.93,-0.78,"GSDMB",9001
"ARL17B",0.25,1.03,-0.78,"ARL17B",9002
"MBTD1",0.72,1.5,-0.78,"MBTD1",9003
"RNF152",0,0.78,-0.78,"RNF152",9004
"ZNF808",0.7,1.48,-0.78,"ZNF808",9005
"RASL10A",0,0.78,-0.78,"RASL10A",9006
"SLC19A1",0.3,1.08,-0.78,"SLC19A1",9007
"SLC2A8",0.83,1.61,-0.78,"SLC2A8",9008
"ECHDC2",2.19,2.97,-0.78,"ECHDC2",9009
"NDUFB4",4.59,5.37,-0.78,"NDUFB4",9010
"SOX4",3.59,4.37,-0.78,"SOX4",9011
"TMEM120A",1.96,2.74,-0.78,"TMEM120A",9012
"UBE2H",2.28,3.06,-0.78,"UBE2H",9013
"FAM120A",2.3,3.08,-0.78,"FAM120A",9014
"S1PR4",3.5,4.28,-0.78,"S1PR4",9015
"PTPN22",3.43,4.22,-0.79,"PTPN22",9016
"OCIAD1",3.72,4.51,-0.79,"OCIAD1",9017
"BRD2",3.93,4.72,-0.79,"BRD2",9018
"TBC1D4",3.27,4.06,-0.79,"TBC1D4",9019
"POU2F1",1.55,2.34,-0.79,"POU2F1",9020
"TMEM129",1.34,2.13,-0.79,"TMEM129",9021
"TET2",1.47,2.26,-0.79,"TET2",9022
"AIMP2",1.59,2.38,-0.79,"AIMP2",9023
"CACHD1",0.04,0.83,-0.79,"CACHD1",9024
"EMILIN1",0.05,0.84,-0.79,"EMILIN1",9025
"WNT10A",0.62,1.41,-0.79,"WNT10A",9026
"LNP1",0.16,0.95,-0.79,"LNP1",9027
"PRR15",0.05,0.84,-0.79,"PRR15",9028
"NKX3.1",0.04,0.83,-0.79,"NKX3.1",9029
"LRSAM1",0.6,1.39,-0.79,"LRSAM1",9030
"ANKRD42",0.35,1.14,-0.79,"ANKRD42",9031
"HIGD1B",0.03,0.82,-0.79,"HIGD1B",9032
"FEM1A",0.89,1.68,-0.79,"FEM1A",9033
"ZNF585B",0.16,0.95,-0.79,"ZNF585B",9034
"PPARA",0.67,1.46,-0.79,"PPARA",9035
"PLCH2",0.48,1.27,-0.79,"PLCH2",9036
"MINOS1",4.18,4.97,-0.79,"MINOS1",9037
"PTGER3",0,0.79,-0.79,"PTGER3",9038
"NBPF11",0.25,1.04,-0.79,"NBPF11",9039
"CERS2",2.25,3.04,-0.79,"CERS2",9040
"TSACC",0.01,0.8,-0.79,"TSACC",9041
"KLHDC9",0.09,0.88,-0.79,"KLHDC9",9042
"TMCO1",4.24,5.03,-0.79,"TMCO1",9043
"MIXL1",0,0.79,-0.79,"MIXL1",9044
"EML6",0,0.79,-0.79,"EML6",9045
"CARF",1.18,1.97,-0.79,"CARF",9046
"ZDHHC3",2.11,2.9,-0.79,"ZDHHC3",9047
"ZNF589",0.41,1.2,-0.79,"ZNF589",9048
"CACNA2D3",0,0.79,-0.79,"CACNA2D3",9049
"DZIP3",1.9,2.69,-0.79,"DZIP3",9050
"ZXDC",0.48,1.27,-0.79,"ZXDC",9051
"DVL3",0.76,1.55,-0.79,"DVL3",9052
"COMMD8",2.87,3.66,-0.79,"COMMD8",9053
"BDH2",2.09,2.88,-0.79,"BDH2",9054
"FGF2",0,0.79,-0.79,"FGF2",9055
"DROSHA",0.72,1.51,-0.79,"DROSHA",9056
"CXCL14",0,0.79,-0.79,"CXCL14",9057
"ETF1",2.52,3.31,-0.79,"ETF1",9058
"FAM50B",1.65,2.44,-0.79,"FAM50B",9059
"PAK1IP1",1.05,1.84,-0.79,"PAK1IP1",9060
"ABHD16A",0.27,1.06,-0.79,"ABHD16A",9061
"C6orf106",1.23,2.02,-0.79,"C6orf106",9062
"RNF8",2.07,2.86,-0.79,"RNF8",9063
"IGF2R",1.38,2.17,-0.79,"IGF2R",9064
"WBSCR22",3.51,4.3,-0.79,"WBSCR22",9065
