"","min_2","max_other","target_score","gene","rank"
"PKDCC",0.16,0.47,-0.31,"PKDCC",3199
"RBM46",0.1,0.41,-0.31,"RBM46",3200
"YBX2",0.16,0.47,-0.31,"YBX2",3201
"ACOX2",0,0.31,-0.31,"ACOX2",3202
"ADCY10",0,0.31,-0.31,"ADCY10",3203
"ADH7",0.2,0.51,-0.31,"ADH7",3204
"ASB14",0.13,0.44,-0.31,"ASB14",3205
"C10orf53",0,0.31,-0.31,"C10orf53",3206
"CDSN",0,0.31,-0.31,"CDSN",3207
"CLDN20",0,0.31,-0.31,"CLDN20",3208
"DAZ1",0,0.31,-0.31,"DAZ1",3209
"DDX53",0,0.31,-0.31,"DDX53",3210
"DIO2",0,0.31,-0.31,"DIO2",3211
"DNAAF3",0,0.31,-0.31,"DNAAF3",3212
"DPPA2",0,0.31,-0.31,"DPPA2",3213
"ENAM",0,0.31,-0.31,"ENAM",3214
"ERICH6",0,0.31,-0.31,"ERICH6",3215
"F11",0,0.31,-0.31,"F11",3216
"FAM178B",0.3,0.61,-0.31,"FAM178B",3217
"FBXW12",0,0.31,-0.31,"FBXW12",3218
"FOXI3",0,0.31,-0.31,"FOXI3",3219
"GLIS3",0.45,0.76,-0.31,"GLIS3",3220
"GPR45",0,0.31,-0.31,"GPR45",3221
"GRXCR2",0,0.31,-0.31,"GRXCR2",3222
"GSC",0,0.31,-0.31,"GSC",3223
"HAVCR1",0,0.31,-0.31,"HAVCR1",3224
"HORMAD1",0,0.31,-0.31,"HORMAD1",3225
"HTR1F",0,0.31,-0.31,"HTR1F",3226
"HTR2B",0,0.31,-0.31,"HTR2B",3227
"IL25",0,0.31,-0.31,"IL25",3228
"KBTBD13",0,0.31,-0.31,"KBTBD13",3229
"KRT7",0.32,0.63,-0.31,"KRT7",3230
"KRTAP4.1",0,0.31,-0.31,"KRTAP4.1",3231
"LYSMD1",0,0.31,-0.31,"LYSMD1",3232
"MEI4",0,0.31,-0.31,"MEI4",3233
"MS4A12",0,0.31,-0.31,"MS4A12",3234
"NCBP2L",0,0.31,-0.31,"NCBP2L",3235
"NKX2.8",0,0.31,-0.31,"NKX2.8",3236
"NTSR2",0,0.31,-0.31,"NTSR2",3237
"OLFM3",0,0.31,-0.31,"OLFM3",3238
"OR10Z1",0,0.31,-0.31,"OR10Z1",3239
"OR2AK2",0,0.31,-0.31,"OR2AK2",3240
"OR2B6",0,0.31,-0.31,"OR2B6",3241
"OR2L2",0.18,0.49,-0.31,"OR2L2",3242
"OR51E1",0.06,0.37,-0.31,"OR51E1",3243
"OR8G5",0,0.31,-0.31,"OR8G5",3244
"OR9G4",0,0.31,-0.31,"OR9G4",3245
"OTOL1",0,0.31,-0.31,"OTOL1",3246
"OVOL1",0.44,0.75,-0.31,"OVOL1",3247
"PBK",0,0.31,-0.31,"PBK",3248
"POLR3G",0.31,0.62,-0.31,"POLR3G",3249
"PTX4",0,0.31,-0.31,"PTX4",3250
"SALL1",0,0.31,-0.31,"SALL1",3251
"SERPINA10",0,0.31,-0.31,"SERPINA10",3252
"SLC39A12",0,0.31,-0.31,"SLC39A12",3253
"SOGA3",0,0.31,-0.31,"SOGA3",3254
"SOX1",0,0.31,-0.31,"SOX1",3255
"SPERT",0,0.31,-0.31,"SPERT",3256
"STOML3",0,0.31,-0.31,"STOML3",3257
"TGM1",0,0.31,-0.31,"TGM1",3258
"THEM5",0,0.31,-0.31,"THEM5",3259
"TMEM240",0,0.31,-0.31,"TMEM240",3260
"WNT16",0.14,0.45,-0.31,"WNT16",3261
"WNT8A",0,0.31,-0.31,"WNT8A",3262
"ZCWPW2",0.04,0.35,-0.31,"ZCWPW2",3263
"ZSWIM2",0,0.31,-0.31,"ZSWIM2",3264
"ZXDA",0.44,0.75,-0.31,"ZXDA",3265
"AACS",1.94,2.25,-0.31,"AACS",3266
"ADRA1D",0.25,0.56,-0.31,"ADRA1D",3267
"ARHGEF28",0.58,0.89,-0.31,"ARHGEF28",3268
"BAP1",2.03,2.34,-0.31,"BAP1",3269
"C1GALT1",2.33,2.64,-0.31,"C1GALT1",3270
"C6orf106",1.98,2.29,-0.31,"C6orf106",3271
"CBWD1",1.02,1.33,-0.31,"CBWD1",3272
"CLCN2",0.49,0.8,-0.31,"CLCN2",3273
"CMAS",2.12,2.43,-0.31,"CMAS",3274
"CYP4F8",0.8,1.11,-0.31,"CYP4F8",3275
"FADD",2.1,2.41,-0.31,"FADD",3276
"FAM168A",1.92,2.23,-0.31,"FAM168A",3277
"FOXD2",0.09,0.4,-0.31,"FOXD2",3278
"HNRNPH3",3.81,4.12,-0.31,"HNRNPH3",3279
"IFI27L2",2.55,2.86,-0.31,"IFI27L2",3280
"IP6K1",2.44,2.75,-0.31,"IP6K1",3281
"KHSRP",3.43,3.74,-0.31,"KHSRP",3282
"MAT1A",0.09,0.4,-0.31,"MAT1A",3283
"MINOS1",3.28,3.59,-0.31,"MINOS1",3284
"MPPE1",2.75,3.06,-0.31,"MPPE1",3285
"MRPS22",2.05,2.36,-0.31,"MRPS22",3286
"MTCP1",0.09,0.4,-0.31,"MTCP1",3287
"MTMR1",1.75,2.06,-0.31,"MTMR1",3288
"NBR1",3.41,3.72,-0.31,"NBR1",3289
"NOTUM",0.15,0.46,-0.31,"NOTUM",3290
"P4HA2",0.76,1.07,-0.31,"P4HA2",3291
"PCGF6",0.74,1.05,-0.31,"PCGF6",3292
"PRKDC",3.39,3.7,-0.31,"PRKDC",3293
"REEP2",0.5,0.81,-0.31,"REEP2",3294
"RNF114",3.11,3.42,-0.31,"RNF114",3295
"RRP7A",3.57,3.88,-0.31,"RRP7A",3296
"SLU7",3.14,3.45,-0.31,"SLU7",3297
"SMG7",1.51,1.82,-0.31,"SMG7",3298
"SNRPF",3.77,4.08,-0.31,"SNRPF",3299
"TIMM17A",2.5,2.81,-0.31,"TIMM17A",3300
"RPS6KA3",4.31,4.62,-0.31,"RPS6KA3",3301
"WDR26",3.84,4.15,-0.31,"WDR26",3302
"NCL",5.53,5.85,-0.319999999999999,"NCL",3303
"SRP14",5.78,6.1,-0.319999999999999,"SRP14",3304
"UBL5",4.99,5.31,-0.319999999999999,"UBL5",3305
"DNAL1",1.81,2.13,-0.32,"DNAL1",3306
"GARS",3.14,3.46,-0.32,"GARS",3307
"LRCH3",3.19,3.51,-0.32,"LRCH3",3308
"LSM5",2.91,3.23,-0.32,"LSM5",3309
"MED10",2.95,3.27,-0.32,"MED10",3310
"MRPL13",1.32,1.64,-0.32,"MRPL13",3311
"SLAMF1",1.75,2.07,-0.32,"SLAMF1",3312
"SLC4A7",3.2,3.52,-0.32,"SLC4A7",3313
"SMAD4",2.18,2.5,-0.32,"SMAD4",3314
"UFC1",3.29,3.61,-0.32,"UFC1",3315
"ZNF527",1.69,2.01,-0.32,"ZNF527",3316
"ZNF605",1.81,2.13,-0.32,"ZNF605",3317
"ALG10",0.53,0.85,-0.32,"ALG10",3318
"ANGPT4",0.25,0.57,-0.32,"ANGPT4",3319
"CA11",0.63,0.95,-0.32,"CA11",3320
"DMAP1",0.82,1.14,-0.32,"DMAP1",3321
"ENPP6",0.38,0.7,-0.32,"ENPP6",3322
"FAM186B",0.17,0.49,-0.32,"FAM186B",3323
"GLI2",0.17,0.49,-0.32,"GLI2",3324
"GLUD2",0.63,0.95,-0.32,"GLUD2",3325
"LEAP2",0.64,0.96,-0.32,"LEAP2",3326
"LIN37",0.28,0.6,-0.32,"LIN37",3327
"LIN7B",0.67,0.99,-0.32,"LIN7B",3328
"MT3",0.17,0.49,-0.32,"MT3",3329
"MYL7",0.15,0.47,-0.32,"MYL7",3330
"OTUD6A",0.83,1.15,-0.32,"OTUD6A",3331
"PAPPA2",0.16,0.48,-0.32,"PAPPA2",3332
"PLA2R1",0.68,1,-0.32,"PLA2R1",3333
"SCRT2",0.17,0.49,-0.32,"SCRT2",3334
"SYN3",0.15,0.47,-0.32,"SYN3",3335
"ABCA4",0,0.32,-0.32,"ABCA4",3336
"AK8",0,0.32,-0.32,"AK8",3337
"C10orf90",0,0.32,-0.32,"C10orf90",3338
"C17orf105",0.44,0.76,-0.32,"C17orf105",3339
"CDH22",0.12,0.44,-0.32,"CDH22",3340
"CEACAM8",0.06,0.38,-0.32,"CEACAM8",3341
"CELF4",0.3,0.62,-0.32,"CELF4",3342
"CERS3",0,0.32,-0.32,"CERS3",3343
"CFAP99",0,0.32,-0.32,"CFAP99",3344
"CLDN24",0,0.32,-0.32,"CLDN24",3345
"CPNE4",0,0.32,-0.32,"CPNE4",3346
"CRYBA4",0,0.32,-0.32,"CRYBA4",3347
"DSCAML1",0,0.32,-0.32,"DSCAML1",3348
"EPN3",0.19,0.51,-0.32,"EPN3",3349
"ERICH5",0.04,0.36,-0.32,"ERICH5",3350
"FAM90A1",0,0.32,-0.32,"FAM90A1",3351
"FNDC5",0,0.32,-0.32,"FNDC5",3352
"FOLR3",0,0.32,-0.32,"FOLR3",3353
"GALNT13",0.11,0.43,-0.32,"GALNT13",3354
"GCOM1",0,0.32,-0.32,"GCOM1",3355
"GHRH",0,0.32,-0.32,"GHRH",3356
"GPR142",0,0.32,-0.32,"GPR142",3357
"GRHL3",0.06,0.38,-0.32,"GRHL3",3358
"GUCY2D",0,0.32,-0.32,"GUCY2D",3359
"HAS3",0.11,0.43,-0.32,"HAS3",3360
"HBD",0,0.32,-0.32,"HBD",3361
"HOXD10",0,0.32,-0.32,"HOXD10",3362
"HRG",0,0.32,-0.32,"HRG",3363
"HTR5A",0,0.32,-0.32,"HTR5A",3364
"IL36G",0,0.32,-0.32,"IL36G",3365
"IRGM",0.12,0.44,-0.32,"IRGM",3366
"IRX2",0.11,0.43,-0.32,"IRX2",3367
"KCNA5",0,0.32,-0.32,"KCNA5",3368
"KDELR3",0.07,0.39,-0.32,"KDELR3",3369
"KLHL17",0.29,0.61,-0.32,"KLHL17",3370
"KRT84",0,0.32,-0.32,"KRT84",3371
"KRTAP12.4",0,0.32,-0.32,"KRTAP12.4",3372
"KRTAP4.3",0,0.32,-0.32,"KRTAP4.3",3373
"LGALS9C",0,0.32,-0.32,"LGALS9C",3374
"LMX1A",0,0.32,-0.32,"LMX1A",3375
"MADCAM1",0,0.32,-0.32,"MADCAM1",3376
"MARCH4",0.02,0.34,-0.32,"MARCH4",3377
"MBL2",0,0.32,-0.32,"MBL2",3378
"MEP1B",0,0.32,-0.32,"MEP1B",3379
"NPAS1",0,0.32,-0.32,"NPAS1",3380
"OR10P1",0.19,0.51,-0.32,"OR10P1",3381
"OVCH2",0.07,0.39,-0.32,"OVCH2",3382
"PABPC5",0.05,0.37,-0.32,"PABPC5",3383
"PATE1",0,0.32,-0.32,"PATE1",3384
"POU3F3",0,0.32,-0.32,"POU3F3",3385
"PQLC2L",0,0.32,-0.32,"PQLC2L",3386
"PRR23C",0.04,0.36,-0.32,"PRR23C",3387
"PXDNL",0,0.32,-0.32,"PXDNL",3388
"RFPL2",0,0.32,-0.32,"RFPL2",3389
"RPEL1",0,0.32,-0.32,"RPEL1",3390
"SEC14L3",0.12,0.44,-0.32,"SEC14L3",3391
"SEC16B",0.08,0.4,-0.32,"SEC16B",3392
"SLC22A8",0.07,0.39,-0.32,"SLC22A8",3393
"SLC24A2",0.14,0.46,-0.32,"SLC24A2",3394
"SLC4A9",0,0.32,-0.32,"SLC4A9",3395
"SMIM18",0.05,0.37,-0.32,"SMIM18",3396
"SPHAR",0.06,0.38,-0.32,"SPHAR",3397
"SYPL2",0,0.32,-0.32,"SYPL2",3398
"T",0,0.32,-0.32,"T",3399
"TFAP2B",0,0.32,-0.32,"TFAP2B",3400
"TMC3",0,0.32,-0.32,"TMC3",3401
"TNP1",0,0.32,-0.32,"TNP1",3402
"VAX2",0,0.32,-0.32,"VAX2",3403
"WDR64",0.02,0.34,-0.32,"WDR64",3404
"BNIP1",0.58,0.9,-0.32,"BNIP1",3405
"CNBD2",1.47,1.79,-0.32,"CNBD2",3406
"FAM50B",0.57,0.89,-0.32,"FAM50B",3407
"GOLGA6A",0.21,0.53,-0.32,"GOLGA6A",3408
"PITPNM2",1.28,1.6,-0.32,"PITPNM2",3409
"SLC9B2",1.3,1.62,-0.32,"SLC9B2",3410
"SMG5",1.44,1.76,-0.32,"SMG5",3411
"TRIM16",0.36,0.68,-0.32,"TRIM16",3412
"XYLT2",0.99,1.31,-0.32,"XYLT2",3413
"CALCOCO1",2.26,2.58,-0.32,"CALCOCO1",3414
"CLN5",2.59,2.91,-0.32,"CLN5",3415
"CNOT6L",6.21,6.53,-0.32,"CNOT6L",3416
"CNPY2",2.86,3.18,-0.32,"CNPY2",3417
"CYB561D2",2.11,2.43,-0.32,"CYB561D2",3418
"EMC10",3.8,4.12,-0.32,"EMC10",3419
"GRAMD1A",3.71,4.03,-0.32,"GRAMD1A",3420
"HNRNPF",5.1,5.42,-0.32,"HNRNPF",3421
"IDH3B",2.42,2.74,-0.32,"IDH3B",3422
"MFF",2.59,2.91,-0.32,"MFF",3423
"MKLN1",3.4,3.72,-0.32,"MKLN1",3424
"PARP1",4.18,4.5,-0.32,"PARP1",3425
"PTPRA",2.8,3.12,-0.32,"PTPRA",3426
"RNF213",4.81,5.13,-0.32,"RNF213",3427
"TAF3",2.86,3.18,-0.32,"TAF3",3428
"THAP4",2.05,2.37,-0.32,"THAP4",3429
"TRAPPC4",3.01,3.33,-0.32,"TRAPPC4",3430
"ZNF689",2.3,2.62,-0.32,"ZNF689",3431
"C8orf59",2.97,3.3,-0.33,"C8orf59",3432
"GIT2",3.22,3.55,-0.33,"GIT2",3433
"P3H2",2.22,2.55,-0.33,"P3H2",3434
"SMAP1",3.2,3.53,-0.33,"SMAP1",3435
"UHMK1",3.18,3.51,-0.33,"UHMK1",3436
"CCP110",1.72,2.05,-0.33,"CCP110",3437
"SLC35A2",1.61,1.94,-0.33,"SLC35A2",3438
"ZNF160",1.31,1.64,-0.33,"ZNF160",3439
"ACOX3",0.89,1.22,-0.33,"ACOX3",3440
"C3orf33",0.5,0.83,-0.33,"C3orf33",3441
"CSRNP3",0.15,0.48,-0.33,"CSRNP3",3442
"CTNNA3",0.17,0.5,-0.33,"CTNNA3",3443
"DGCR6",0.25,0.58,-0.33,"DGCR6",3444
"DIAPH3",0.54,0.87,-0.33,"DIAPH3",3445
"FAM173B",0.68,1.01,-0.33,"FAM173B",3446
"GLDC",0.55,0.88,-0.33,"GLDC",3447
"GRID2",0.08,0.41,-0.33,"GRID2",3448
"LGR4",0.88,1.21,-0.33,"LGR4",3449
"OIT3",0.03,0.36,-0.33,"OIT3",3450
"RGS4",0.15,0.48,-0.33,"RGS4",3451
"ST8SIA5",0.27,0.6,-0.33,"ST8SIA5",3452
"TARM1",0.1,0.43,-0.33,"TARM1",3453
"TDRKH",0.89,1.22,-0.33,"TDRKH",3454
"ZNF839",0.9,1.23,-0.33,"ZNF839",3455
"ZP3",0.17,0.5,-0.33,"ZP3",3456
"AC138647.1",0,0.33,-0.33,"AC138647.1",3457
"ACTL8",0,0.33,-0.33,"ACTL8",3458
"ADAM18",0.13,0.46,-0.33,"ADAM18",3459
"ADH1C",0,0.33,-0.33,"ADH1C",3460
"ATP13A5",0,0.33,-0.33,"ATP13A5",3461
"B4GALNT4",0,0.33,-0.33,"B4GALNT4",3462
"BHLHA9",0,0.33,-0.33,"BHLHA9",3463
"BMP3",0,0.33,-0.33,"BMP3",3464
"C11orf16",0,0.33,-0.33,"C11orf16",3465
"C16orf78",0,0.33,-0.33,"C16orf78",3466
"C1orf127",0,0.33,-0.33,"C1orf127",3467
"C9orf153",0,0.33,-0.33,"C9orf153",3468
"CABP5",0,0.33,-0.33,"CABP5",3469
"CKMT1B",0,0.33,-0.33,"CKMT1B",3470
"COL10A1",0,0.33,-0.33,"COL10A1",3471
"COL6A6",0,0.33,-0.33,"COL6A6",3472
"CRYGD",0,0.33,-0.33,"CRYGD",3473
"CYP39A1",0,0.33,-0.33,"CYP39A1",3474
"FGL1",0,0.33,-0.33,"FGL1",3475
"FREM2",0.2,0.53,-0.33,"FREM2",3476
"GNMT",0.07,0.4,-0.33,"GNMT",3477
"GPR149",0,0.33,-0.33,"GPR149",3478
"HOXB8",0,0.33,-0.33,"HOXB8",3479
"IGSF5",0,0.33,-0.33,"IGSF5",3480
"IL20RB",0,0.33,-0.33,"IL20RB",3481
"IL3",0,0.33,-0.33,"IL3",3482
"KREMEN2",0,0.33,-0.33,"KREMEN2",3483
"LRFN2",0,0.33,-0.33,"LRFN2",3484
"LY6G6C",0,0.33,-0.33,"LY6G6C",3485
"MOGAT2",0,0.33,-0.33,"MOGAT2",3486
"MUC15",0,0.33,-0.33,"MUC15",3487
"MYH4",0,0.33,-0.33,"MYH4",3488
"MYL1",0,0.33,-0.33,"MYL1",3489
"MYLK4",0.07,0.4,-0.33,"MYLK4",3490
"NMNAT2",0,0.33,-0.33,"NMNAT2",3491
"NPFFR2",0,0.33,-0.33,"NPFFR2",3492
"NRG3",0,0.33,-0.33,"NRG3",3493
"NTSR1",0,0.33,-0.33,"NTSR1",3494
"ODF4",0,0.33,-0.33,"ODF4",3495
"OR2G2",0,0.33,-0.33,"OR2G2",3496
"PAX3",0,0.33,-0.33,"PAX3",3497
"PIANP",0.12,0.45,-0.33,"PIANP",3498
"PPEF1",0,0.33,-0.33,"PPEF1",3499
"PRSS54",0,0.33,-0.33,"PRSS54",3500
"RHOV",0,0.33,-0.33,"RHOV",3501
"RNF148",0,0.33,-0.33,"RNF148",3502
"SLC26A5",0,0.33,-0.33,"SLC26A5",3503
"TAS1R1",0,0.33,-0.33,"TAS1R1",3504
"TDRD6",0,0.33,-0.33,"TDRD6",3505
"TPO",0,0.33,-0.33,"TPO",3506
"TSGA10IP",0,0.33,-0.33,"TSGA10IP",3507
"VN1R1",0,0.33,-0.33,"VN1R1",3508
"AGO2",3.99,4.32,-0.33,"AGO2",3509
"ASCC2",2.58,2.91,-0.33,"ASCC2",3510
"BSDC1",2.51,2.84,-0.33,"BSDC1",3511
"C9orf16",3.67,4,-0.33,"C9orf16",3512
"CC2D2A",1.14,1.47,-0.33,"CC2D2A",3513
"CCT4",3.84,4.17,-0.33,"CCT4",3514
"CGGBP1",3.25,3.58,-0.33,"CGGBP1",3515
"CROT",1.03,1.36,-0.33,"CROT",3516
"DDX51",1.98,2.31,-0.33,"DDX51",3517
"EIF5B",4.18,4.51,-0.33,"EIF5B",3518
"GANAB",3.48,3.81,-0.33,"GANAB",3519
"GDAP1",0.59,0.92,-0.33,"GDAP1",3520
"GDE1",3.02,3.35,-0.33,"GDE1",3521
"GGPS1",2.52,2.85,-0.33,"GGPS1",3522
"HNRNPA3",5.59,5.92,-0.33,"HNRNPA3",3523
"ICOS",5.11,5.44,-0.33,"ICOS",3524
"MLYCD",1.64,1.97,-0.33,"MLYCD",3525
"PRKAG1",2.08,2.41,-0.33,"PRKAG1",3526
"PUM1",4.28,4.61,-0.33,"PUM1",3527
"RAB33A",0.78,1.11,-0.33,"RAB33A",3528
"RELA",2.78,3.11,-0.33,"RELA",3529
"RNPS1",4.22,4.55,-0.33,"RNPS1",3530
"RPAP3",1.51,1.84,-0.33,"RPAP3",3531
"SS18",3.21,3.54,-0.33,"SS18",3532
"SURF6",1.85,2.18,-0.33,"SURF6",3533
"SUSD6",3.66,3.99,-0.33,"SUSD6",3534
"TTBK2",2.1,2.43,-0.33,"TTBK2",3535
"UBXN7",2.84,3.17,-0.33,"UBXN7",3536
"UNK",2.27,2.6,-0.33,"UNK",3537
"VIPAS39",1.28,1.61,-0.33,"VIPAS39",3538
"VWA3B",2.36,2.69,-0.33,"VWA3B",3539
"YTHDC1",4.06,4.39,-0.33,"YTHDC1",3540
"ZNF264",2.77,3.1,-0.33,"ZNF264",3541
"KIF3A",1.89,2.22,-0.33,"KIF3A",3542
"ANKRD39",1.54,1.88,-0.34,"ANKRD39",3543
"AQR",2.58,2.92,-0.34,"AQR",3544
"CNOT8",2.49,2.83,-0.34,"CNOT8",3545
"DDX39B",3.84,4.18,-0.34,"DDX39B",3546
"DLEC1",0.8,1.14,-0.34,"DLEC1",3547
"DOCK8",4.09,4.43,-0.34,"DOCK8",3548
"ELAC2",1.85,2.19,-0.34,"ELAC2",3549
"ELP5",2.12,2.46,-0.34,"ELP5",3550
"FAM98C",2.62,2.96,-0.34,"FAM98C",3551
"FBXW8",0.79,1.13,-0.34,"FBXW8",3552
"GTF3A",3.29,3.63,-0.34,"GTF3A",3553
"IREB2",3.06,3.4,-0.34,"IREB2",3554
"ITM2A",6.08,6.42,-0.34,"ITM2A",3555
"MTRR",1.75,2.09,-0.34,"MTRR",3556
"NSF",2.14,2.48,-0.34,"NSF",3557
"PCBD2",1.05,1.39,-0.34,"PCBD2",3558
"PRRT3",1.37,1.71,-0.34,"PRRT3",3559
"SCAF4",2.93,3.27,-0.34,"SCAF4",3560
"SECISBP2L",2.7,3.04,-0.34,"SECISBP2L",3561
"SETD1B",2.43,2.77,-0.34,"SETD1B",3562
"SLC35F2",1.71,2.05,-0.34,"SLC35F2",3563
"ST6GALNAC6",2.45,2.79,-0.34,"ST6GALNAC6",3564
"TCF25",3.5,3.84,-0.34,"TCF25",3565
"TSSC4",1.73,2.07,-0.34,"TSSC4",3566
"UBFD1",2.23,2.57,-0.34,"UBFD1",3567
"UNKL",1.96,2.3,-0.34,"UNKL",3568
"VCP",4.53,4.87,-0.34,"VCP",3569
"XIAP",3.84,4.18,-0.34,"XIAP",3570
"ZDHHC5",2.6,2.94,-0.34,"ZDHHC5",3571
"ZNF644",2.79,3.13,-0.34,"ZNF644",3572
"AKR1C2",0.28,0.62,-0.34,"AKR1C2",3573
"ARHGAP11A",0.85,1.19,-0.34,"ARHGAP11A",3574
"ARSJ",0.08,0.42,-0.34,"ARSJ",3575
"B3GAT2",0.08,0.42,-0.34,"B3GAT2",3576
"C14orf93",0.82,1.16,-0.34,"C14orf93",3577
"CBLN1",0.03,0.37,-0.34,"CBLN1",3578
"CCDC136",0.67,1.01,-0.34,"CCDC136",3579
"CHP2",0.13,0.47,-0.34,"CHP2",3580
"GAL3ST1",0.07,0.41,-0.34,"GAL3ST1",3581
"HPSE2",0.1,0.44,-0.34,"HPSE2",3582
"KNCN",0.09,0.43,-0.34,"KNCN",3583
"NUDT17",0.24,0.58,-0.34,"NUDT17",3584
"NXNL1",0.08,0.42,-0.34,"NXNL1",3585
"OR2A12",0.26,0.6,-0.34,"OR2A12",3586
"PDCD2L",0.91,1.25,-0.34,"PDCD2L",3587
"SCART1",0.53,0.87,-0.34,"SCART1",3588
"SLC38A3",0.14,0.48,-0.34,"SLC38A3",3589
"SOX11",0.1,0.44,-0.34,"SOX11",3590
"ACR",0,0.34,-0.34,"ACR",3591
"ADAMTSL5",0.12,0.46,-0.34,"ADAMTSL5",3592
"AMELX",0,0.34,-0.34,"AMELX",3593
"APOB",0.12,0.46,-0.34,"APOB",3594
"BRINP2",0,0.34,-0.34,"BRINP2",3595
"C19orf81",0,0.34,-0.34,"C19orf81",3596
"C1orf74",0,0.34,-0.34,"C1orf74",3597
"C2orf16",0,0.34,-0.34,"C2orf16",3598
"C6orf229",0,0.34,-0.34,"C6orf229",3599
"CAMKV",0,0.34,-0.34,"CAMKV",3600
"CNGB3",0,0.34,-0.34,"CNGB3",3601
"CSH2",0,0.34,-0.34,"CSH2",3602
"CTRL",0.12,0.46,-0.34,"CTRL",3603
"DBX2",0.11,0.45,-0.34,"DBX2",3604
"EDN3",0,0.34,-0.34,"EDN3",3605
"EPS8L3",0,0.34,-0.34,"EPS8L3",3606
"FERD3L",0,0.34,-0.34,"FERD3L",3607
"FNDC7",0,0.34,-0.34,"FNDC7",3608
"FOXA3",0,0.34,-0.34,"FOXA3",3609
"GFRAL",0.19,0.53,-0.34,"GFRAL",3610
"GSTA2",0,0.34,-0.34,"GSTA2",3611
"GYS2",0,0.34,-0.34,"GYS2",3612
"HS6ST3",0,0.34,-0.34,"HS6ST3",3613
"HTR1D",0,0.34,-0.34,"HTR1D",3614
"IRX5",0,0.34,-0.34,"IRX5",3615
"KCNJ16",0,0.34,-0.34,"KCNJ16",3616
"KCNK2",0,0.34,-0.34,"KCNK2",3617
"KRTAP4.4",0,0.34,-0.34,"KRTAP4.4",3618
"LHX4",0,0.34,-0.34,"LHX4",3619
"LMO7DN",0,0.34,-0.34,"LMO7DN",3620
"MAGEA4",0.11,0.45,-0.34,"MAGEA4",3621
"MESP1",0.19,0.53,-0.34,"MESP1",3622
"MSLNL",0,0.34,-0.34,"MSLNL",3623
"NT5C1B",0,0.34,-0.34,"NT5C1B",3624
"OCA2",0,0.34,-0.34,"OCA2",3625
"ODF3",0,0.34,-0.34,"ODF3",3626
"OR51S1",0,0.34,-0.34,"OR51S1",3627
"OR6N1",0,0.34,-0.34,"OR6N1",3628
"OR9A4",0,0.34,-0.34,"OR9A4",3629
"PCDHGA12",0,0.34,-0.34,"PCDHGA12",3630
"PDE6H",0,0.34,-0.34,"PDE6H",3631
"PLA2G4D",0,0.34,-0.34,"PLA2G4D",3632
"PRSS22",0,0.34,-0.34,"PRSS22",3633
"PTF1A",0,0.34,-0.34,"PTF1A",3634
"PTPRD",0,0.34,-0.34,"PTPRD",3635
"RAG2",0,0.34,-0.34,"RAG2",3636
"RPGRIP1",0,0.34,-0.34,"RPGRIP1",3637
"SCN10A",0,0.34,-0.34,"SCN10A",3638
"SHBG",0.2,0.54,-0.34,"SHBG",3639
"SIX2",0,0.34,-0.34,"SIX2",3640
"SLC4A3",0,0.34,-0.34,"SLC4A3",3641
"SPATA1",0.31,0.65,-0.34,"SPATA1",3642
"SRXN1",0,0.34,-0.34,"SRXN1",3643
"TIGD4",0,0.34,-0.34,"TIGD4",3644
"TRIL",0,0.34,-0.34,"TRIL",3645
"TRIM67",0,0.34,-0.34,"TRIM67",3646
"TTC30A",0,0.34,-0.34,"TTC30A",3647
"UROC1",0,0.34,-0.34,"UROC1",3648
"ADAT2",1.24,1.58,-0.34,"ADAT2",3649
"ARL6IP6",1.95,2.29,-0.34,"ARL6IP6",3650
"DNAL4",0.98,1.32,-0.34,"DNAL4",3651
"M1AP",0.21,0.55,-0.34,"M1AP",3652
"MEN1",1.44,1.78,-0.34,"MEN1",3653
"NFASC",1.91,2.25,-0.34,"NFASC",3654
"ANP32E",3.73,4.07,-0.34,"ANP32E",3655
"DVL3",2.51,2.85,-0.34,"DVL3",3656
"L1TD1",2.57,2.91,-0.34,"L1TD1",3657
"ORMDL3",3.89,4.23,-0.34,"ORMDL3",3658
"PUM2",3.15,3.49,-0.34,"PUM2",3659
"RAPGEF1",3.86,4.2,-0.34,"RAPGEF1",3660
"ZNF37A",2.61,2.95,-0.34,"ZNF37A",3661
"GPR155",3.41,3.76,-0.35,"GPR155",3662
"HSPA8",8,8.35,-0.35,"HSPA8",3663
"MAP4K1",3.16,3.51,-0.35,"MAP4K1",3664
"MRFAP1",5.17,5.52,-0.35,"MRFAP1",3665
"RBM10",2.91,3.26,-0.35,"RBM10",3666
"TIA1",2.68,3.03,-0.35,"TIA1",3667
"UBE2I",4.03,4.38,-0.35,"UBE2I",3668
"AGL",1.97,2.32,-0.35,"AGL",3669
"ALG5",1.97,2.32,-0.35,"ALG5",3670
"C12orf66",1.08,1.43,-0.35,"C12orf66",3671
"DFFB",1.07,1.42,-0.35,"DFFB",3672
"FANCG",1.03,1.38,-0.35,"FANCG",3673
"GPANK1",1.03,1.38,-0.35,"GPANK1",3674
"HNRNPA1L2",1.35,1.7,-0.35,"HNRNPA1L2",3675
"SPRYD3",1.53,1.88,-0.35,"SPRYD3",3676
"UNG",1.32,1.67,-0.35,"UNG",3677
"ZNF75D",1.34,1.69,-0.35,"ZNF75D",3678
"ZSCAN32",1.32,1.67,-0.35,"ZSCAN32",3679
