"","min_2","max_other","target_score","gene","rank"
"TRIM2",0,0.14,-0.14,"TRIM2",1328
"TTLL10",0,0.14,-0.14,"TTLL10",1329
"STK36",0,0.14,-0.14,"STK36",1330
"SLC29A2",0,0.14,-0.14,"SLC29A2",1331
"WDR86",0,0.14,-0.14,"WDR86",1332
"ITGB4",0,0.14,-0.14,"ITGB4",1333
"JAG2",0,0.14,-0.14,"JAG2",1334
"ZNF772",0,0.14,-0.14,"ZNF772",1335
"GAL",0,0.14,-0.14,"GAL",1336
"SNX7",0,0.14,-0.14,"SNX7",1337
"PF4",0,0.14,-0.14,"PF4",1338
"PHEX",0,0.14,-0.14,"PHEX",1339
"KLHL11",0,0.14,-0.14,"KLHL11",1340
"THNSL2",0,0.14,-0.14,"THNSL2",1341
"DOK4",0,0.14,-0.14,"DOK4",1342
"PROC",0,0.14,-0.14,"PROC",1343
"TRIM39",0.89,1.03,-0.14,"TRIM39",1344
"ALPK3",0,0.14,-0.14,"ALPK3",1345
"CDH26",0,0.14,-0.14,"CDH26",1346
"GINS3",0.12,0.26,-0.14,"GINS3",1347
"UCN",0,0.14,-0.14,"UCN",1348
"AGBL2",0,0.14,-0.14,"AGBL2",1349
"ZNF442",0,0.14,-0.14,"ZNF442",1350
"PCDH11Y",0,0.14,-0.14,"PCDH11Y",1351
"RASAL1",0,0.14,-0.14,"RASAL1",1352
"BCAS1",0,0.14,-0.14,"BCAS1",1353
"DNAH17",0,0.14,-0.14,"DNAH17",1354
"MDFIC",2.15,2.29,-0.14,"MDFIC",1355
"YARS2",1.47,1.61,-0.14,"YARS2",1356
"DDX41",2.11,2.25,-0.14,"DDX41",1357
"PSMD1",2.63,2.77,-0.14,"PSMD1",1358
"TSTA3",3.03,3.17,-0.14,"TSTA3",1359
"UBE2V2",3.02,3.16,-0.14,"UBE2V2",1360
"FERMT3",3.67,3.81,-0.14,"FERMT3",1361
"TTF2",2.09,2.23,-0.14,"TTF2",1362
"OLFM2",1.41,1.55,-0.14,"OLFM2",1363
"UBE4A",1.9,2.04,-0.14,"UBE4A",1364
"MED21",2.25,2.39,-0.14,"MED21",1365
"ANP32E",4.05,4.19,-0.140000000000001,"ANP32E",1366
"EIF4G2",4.45,4.6,-0.149999999999999,"EIF4G2",1367
"NEDD8",5.07,5.22,-0.149999999999999,"NEDD8",1368
"SNRPD1",4.11,4.26,-0.149999999999999,"SNRPD1",1369
"CCND2",4.32,4.47,-0.149999999999999,"CCND2",1370
"TSSC4",2.61,2.76,-0.15,"TSSC4",1371
"DDX39A",3.22,3.37,-0.15,"DDX39A",1372
"EMC8",2.21,2.36,-0.15,"EMC8",1373
"TADA3",2.77,2.92,-0.15,"TADA3",1374
"POP4",2.68,2.83,-0.15,"POP4",1375
"BTG3",3.67,3.82,-0.15,"BTG3",1376
"SNF8",2.94,3.09,-0.15,"SNF8",1377
"LRRC37B",1.11,1.26,-0.15,"LRRC37B",1378
"COX20",3.42,3.57,-0.15,"COX20",1379
"ZFYVE27",1.09,1.24,-0.15,"ZFYVE27",1380
"CMTM3",3.16,3.31,-0.15,"CMTM3",1381
"AAMP",2.81,2.96,-0.15,"AAMP",1382
"OLA1",2.77,2.92,-0.15,"OLA1",1383
"LDLR",2.17,2.32,-0.15,"LDLR",1384
"ABCE1",2.89,3.04,-0.15,"ABCE1",1385
"MOAP1",2.11,2.26,-0.15,"MOAP1",1386
"SHMT1",1.03,1.18,-0.15,"SHMT1",1387
"SMARCC1",2.72,2.87,-0.15,"SMARCC1",1388
"GCFC2",1.3,1.45,-0.15,"GCFC2",1389
"TRAPPC10",1.92,2.07,-0.15,"TRAPPC10",1390
"TSN",2.29,2.44,-0.15,"TSN",1391
"FLAD1",1.8,1.95,-0.15,"FLAD1",1392
"YTHDC1",3.93,4.08,-0.15,"YTHDC1",1393
"GTF3C3",1.27,1.42,-0.15,"GTF3C3",1394
"CD58",3.36,3.51,-0.15,"CD58",1395
"ZIK1",0.32,0.47,-0.15,"ZIK1",1396
"ACACA",0.43,0.58,-0.15,"ACACA",1397
"SPTY2D1.AS1",0.16,0.31,-0.15,"SPTY2D1.AS1",1398
"CYP4F22",0,0.15,-0.15,"CYP4F22",1399
"LYG1",0,0.15,-0.15,"LYG1",1400
"ALS2CR12",0,0.15,-0.15,"ALS2CR12",1401
"OXER1",0,0.15,-0.15,"OXER1",1402
"DTNA",0,0.15,-0.15,"DTNA",1403
"PLEKHG4",0,0.15,-0.15,"PLEKHG4",1404
"GPER1",0,0.15,-0.15,"GPER1",1405
"ZNF517",0,0.15,-0.15,"ZNF517",1406
"LAMB2",0,0.15,-0.15,"LAMB2",1407
"LCAT",0,0.15,-0.15,"LCAT",1408
"SYT17",0,0.15,-0.15,"SYT17",1409
"PPIC",0,0.15,-0.15,"PPIC",1410
"HEMGN",0,0.15,-0.15,"HEMGN",1411
"AHRR",0,0.15,-0.15,"AHRR",1412
"PLEKHA4",0,0.15,-0.15,"PLEKHA4",1413
"PPP1R3G",0,0.15,-0.15,"PPP1R3G",1414
"TBX6",0,0.15,-0.15,"TBX6",1415
"WNT5A",0,0.15,-0.15,"WNT5A",1416
"CACNB4",0,0.15,-0.15,"CACNB4",1417
"DUSP26",0,0.15,-0.15,"DUSP26",1418
"EPS8L3",0,0.15,-0.15,"EPS8L3",1419
"HIST1H2AL",0,0.15,-0.15,"HIST1H2AL",1420
"RPS6KL1",0,0.15,-0.15,"RPS6KL1",1421
"PRSS27",0.07,0.22,-0.15,"PRSS27",1422
"PKD2L1",0,0.15,-0.15,"PKD2L1",1423
"ABCG2",0,0.15,-0.15,"ABCG2",1424
"NRG2",0,0.15,-0.15,"NRG2",1425
"MATR3",0,0.15,-0.15,"MATR3",1426
"PM20D1",0.05,0.2,-0.15,"PM20D1",1427
"PHLPP1",0.25,0.4,-0.15,"PHLPP1",1428
"IRF2BP1",0.35,0.5,-0.15,"IRF2BP1",1429
"NEK2",0.24,0.39,-0.15,"NEK2",1430
"INPP5E",0.5,0.65,-0.15,"INPP5E",1431
"AARS2",0.19,0.34,-0.15,"AARS2",1432
"XYLT2",0.63,0.78,-0.15,"XYLT2",1433
"NDUFAF5",0.91,1.06,-0.15,"NDUFAF5",1434
"DBF4B",0.08,0.23,-0.15,"DBF4B",1435
"FBXL12",1.39,1.54,-0.15,"FBXL12",1436
"RPS6KB1",1.7,1.85,-0.15,"RPS6KB1",1437
"ZFYVE21",1.42,1.57,-0.15,"ZFYVE21",1438
"UBASH3B",1.46,1.61,-0.15,"UBASH3B",1439
"ACTR3",4.97,5.12,-0.15,"ACTR3",1440
"ARL6IP5",5.64,5.79,-0.15,"ARL6IP5",1441
"ETS1",4.27,4.42,-0.15,"ETS1",1442
"MARCH5",2.09,2.24,-0.15,"MARCH5",1443
"INIP",2.34,2.49,-0.15,"INIP",1444
"MAP1LC3B",4.33,4.48,-0.15,"MAP1LC3B",1445
"ARFGAP2",2.76,2.91,-0.15,"ARFGAP2",1446
"CDC42",5.33,5.48,-0.15,"CDC42",1447
"CYTIP",5.69,5.85,-0.159999999999999,"CYTIP",1448
"DPP3",1.77,1.93,-0.16,"DPP3",1449
"FAM98C",1.97,2.13,-0.16,"FAM98C",1450
"DCUN1D4",1.06,1.22,-0.16,"DCUN1D4",1451
"NCAPH",0.81,0.97,-0.16,"NCAPH",1452
"KBTBD2",1.34,1.5,-0.16,"KBTBD2",1453
"ORC5",1.02,1.18,-0.16,"ORC5",1454
"ABCF3",1.5,1.66,-0.16,"ABCF3",1455
"LIN37",0.56,0.72,-0.16,"LIN37",1456
"ACTR5",0.8,0.96,-0.16,"ACTR5",1457
"ABCC10",0.67,0.83,-0.16,"ABCC10",1458
"POLR1C",1.53,1.69,-0.16,"POLR1C",1459
"DMC1",0,0.16,-0.16,"DMC1",1460
"S100A16",0,0.16,-0.16,"S100A16",1461
"CRYBB1",0,0.16,-0.16,"CRYBB1",1462
"UNC45B",0,0.16,-0.16,"UNC45B",1463
"TMEM30B",0.02,0.18,-0.16,"TMEM30B",1464
"DYX1C1",0,0.16,-0.16,"DYX1C1",1465
"ZNF579",0.04,0.2,-0.16,"ZNF579",1466
"EHHADH",0.01,0.17,-0.16,"EHHADH",1467
"FANCC",0,0.16,-0.16,"FANCC",1468
"ATP6V1C2",0,0.16,-0.16,"ATP6V1C2",1469
"HOXA1",0,0.16,-0.16,"HOXA1",1470
"ZKSCAN2",0,0.16,-0.16,"ZKSCAN2",1471
"NMNAT3",0,0.16,-0.16,"NMNAT3",1472
"RILPL1",0,0.16,-0.16,"RILPL1",1473
"LPL",0,0.16,-0.16,"LPL",1474
"MYO5B",0,0.16,-0.16,"MYO5B",1475
"IQCC",0,0.16,-0.16,"IQCC",1476
"ZNF223",0,0.16,-0.16,"ZNF223",1477
"TMEM231",0,0.16,-0.16,"TMEM231",1478
"MICALL2",0,0.16,-0.16,"MICALL2",1479
"ARMC9",0,0.16,-0.16,"ARMC9",1480
"IFT140",0.02,0.18,-0.16,"IFT140",1481
"RAPGEF5",0,0.16,-0.16,"RAPGEF5",1482
"CDAN1",0.12,0.28,-0.16,"CDAN1",1483
"ZNF778",0.61,0.77,-0.16,"ZNF778",1484
"INTS7",0.76,0.92,-0.16,"INTS7",1485
"RACGAP1",0.73,0.89,-0.16,"RACGAP1",1486
"NAT1",0.9,1.06,-0.16,"NAT1",1487
"CDK9",1.63,1.79,-0.16,"CDK9",1488
"CFDP1",3.26,3.42,-0.16,"CFDP1",1489
"SPTLC1",1.15,1.31,-0.16,"SPTLC1",1490
"RALBP1",2.76,2.92,-0.16,"RALBP1",1491
"ECD",1.38,1.54,-0.16,"ECD",1492
"SPTY2D1",3.05,3.21,-0.16,"SPTY2D1",1493
"WIPF2",2.21,2.37,-0.16,"WIPF2",1494
"DDX58",1.64,1.8,-0.16,"DDX58",1495
"NFU1",2.69,2.85,-0.16,"NFU1",1496
"NOB1",2.54,2.7,-0.16,"NOB1",1497
"HLA.A",9.16,9.32,-0.16,"HLA.A",1498
"PRR13",5.08,5.24,-0.16,"PRR13",1499
"AKIRIN2",2.76,2.92,-0.16,"AKIRIN2",1500
"ECHDC2",2.13,2.29,-0.16,"ECHDC2",1501
"TOMM22",3.8,3.96,-0.16,"TOMM22",1502
"PSMD4",4.09,4.25,-0.16,"PSMD4",1503
"RPA3",3.71,3.87,-0.16,"RPA3",1504
"TRA2B",4.88,5.04,-0.16,"TRA2B",1505
"WNK1",3.44,3.6,-0.16,"WNK1",1506
"ST13",4.46,4.62,-0.16,"ST13",1507
"GNPAT",1.98,2.14,-0.16,"GNPAT",1508
"RUVBL1",2.59,2.75,-0.16,"RUVBL1",1509
"H2AFV",4.32,4.48,-0.16,"H2AFV",1510
"RBM8A",5.26,5.42,-0.16,"RBM8A",1511
"AKAP8",2.02,2.19,-0.17,"AKAP8",1512
"PDAP1",3.71,3.88,-0.17,"PDAP1",1513
"DHPS",2.99,3.16,-0.17,"DHPS",1514
"DNAJC8",4.6,4.77,-0.17,"DNAJC8",1515
"SKIV2L2",2.33,2.5,-0.17,"SKIV2L2",1516
"IPCEF1",2.79,2.96,-0.17,"IPCEF1",1517
"ZNF326",2.29,2.46,-0.17,"ZNF326",1518
"TMEM14A",2.69,2.86,-0.17,"TMEM14A",1519
"HCLS1",4.66,4.83,-0.17,"HCLS1",1520
"HNRNPA2B1",6.42,6.59,-0.17,"HNRNPA2B1",1521
"METTL10",1.94,2.11,-0.17,"METTL10",1522
"SS18L2",3.91,4.08,-0.17,"SS18L2",1523
"CWC15",3.56,3.73,-0.17,"CWC15",1524
"KBTBD4",1.08,1.25,-0.17,"KBTBD4",1525
"PTBP1",2.9,3.07,-0.17,"PTBP1",1526
"DPF2",2.44,2.61,-0.17,"DPF2",1527
"MRPS6",4.26,4.43,-0.17,"MRPS6",1528
"SMN1",1.29,1.46,-0.17,"SMN1",1529
"MUL1",1,1.17,-0.17,"MUL1",1530
"WDR59",1.34,1.51,-0.17,"WDR59",1531
"GGNBP2",3.75,3.92,-0.17,"GGNBP2",1532
"EIF3D",4.44,4.61,-0.17,"EIF3D",1533
"PRC1",0.98,1.15,-0.17,"PRC1",1534
"ACBD5",1.85,2.02,-0.17,"ACBD5",1535
"PCED1B",2.58,2.75,-0.17,"PCED1B",1536
"MRFAP1",4,4.17,-0.17,"MRFAP1",1537
"PIEZO1",1.35,1.52,-0.17,"PIEZO1",1538
"PBLD",0.05,0.22,-0.17,"PBLD",1539
"KLHL25",0.07,0.24,-0.17,"KLHL25",1540
"TMEM171",0,0.17,-0.17,"TMEM171",1541
"PIP5KL1",0,0.17,-0.17,"PIP5KL1",1542
"CRYM",0,0.17,-0.17,"CRYM",1543
"CTTN",0,0.17,-0.17,"CTTN",1544
"ANKS6",0.02,0.19,-0.17,"ANKS6",1545
"NINL",0,0.17,-0.17,"NINL",1546
"MCF2L",0,0.17,-0.17,"MCF2L",1547
"CCDC96",0,0.17,-0.17,"CCDC96",1548
"AQP11",0,0.17,-0.17,"AQP11",1549
"KCTD1",0,0.17,-0.17,"KCTD1",1550
"FAM153A",0,0.17,-0.17,"FAM153A",1551
"KIAA0825",0.06,0.23,-0.17,"KIAA0825",1552
"HIST2H2AB",0,0.17,-0.17,"HIST2H2AB",1553
"RND3",0,0.17,-0.17,"RND3",1554
"MAG",0,0.17,-0.17,"MAG",1555
"A4GALT",0,0.17,-0.17,"A4GALT",1556
"ZNF823",0,0.17,-0.17,"ZNF823",1557
"ST6GALNAC1",0,0.17,-0.17,"ST6GALNAC1",1558
"DOK5",0,0.17,-0.17,"DOK5",1559
"TGFB3",0,0.17,-0.17,"TGFB3",1560
"ZFP37",0,0.17,-0.17,"ZFP37",1561
"B3GALNT1",0,0.17,-0.17,"B3GALNT1",1562
"ADAM23",0,0.17,-0.17,"ADAM23",1563
"TSTD3",0.6,0.77,-0.17,"TSTD3",1564
"NXT2",0.85,1.02,-0.17,"NXT2",1565
"FLYWCH1",0.74,0.91,-0.17,"FLYWCH1",1566
"SYNJ2",0.73,0.9,-0.17,"SYNJ2",1567
"CMTR1",1.14,1.31,-0.17,"CMTR1",1568
"TUBGCP4",1.19,1.36,-0.17,"TUBGCP4",1569
"NIF3L1",1.18,1.35,-0.17,"NIF3L1",1570
"SNIP1",1.18,1.35,-0.17,"SNIP1",1571
"ING5",1.4,1.57,-0.17,"ING5",1572
"SAE1",2.53,2.7,-0.17,"SAE1",1573
"TOMM40",2.28,2.45,-0.17,"TOMM40",1574
"ARID4A",3.51,3.68,-0.17,"ARID4A",1575
"RNPS1",4.02,4.19,-0.170000000000001,"RNPS1",1576
"PTGES3",4.75,4.93,-0.18,"PTGES3",1577
"STRAP",3.12,3.3,-0.18,"STRAP",1578
"ENSA",4.34,4.52,-0.18,"ENSA",1579
"R3HDM1",2.14,2.32,-0.18,"R3HDM1",1580
"ITPA",3.18,3.36,-0.18,"ITPA",1581
"GDE1",2.24,2.42,-0.18,"GDE1",1582
"PIN1",3.74,3.92,-0.18,"PIN1",1583
"YWHAZ",5.28,5.46,-0.18,"YWHAZ",1584
"NAA30",1.22,1.4,-0.18,"NAA30",1585
"TRMT10B",1.89,2.07,-0.18,"TRMT10B",1586
"DIEXF",1.09,1.27,-0.18,"DIEXF",1587
"TIMM21",1.08,1.26,-0.18,"TIMM21",1588
"OXCT1",1.97,2.15,-0.18,"OXCT1",1589
"RC3H2",1.78,1.96,-0.18,"RC3H2",1590
"TDP1",1.71,1.89,-0.18,"TDP1",1591
"SCYL3",1.06,1.24,-0.18,"SCYL3",1592
"SBF1",0.96,1.14,-0.18,"SBF1",1593
"SMPD1",1.82,2,-0.18,"SMPD1",1594
"STYX",1.82,2,-0.18,"STYX",1595
"ZNF184",1.07,1.25,-0.18,"ZNF184",1596
"TRMT2B",1.01,1.19,-0.18,"TRMT2B",1597
"L3MBTL2",1.62,1.8,-0.18,"L3MBTL2",1598
"NFS1",0.98,1.16,-0.18,"NFS1",1599
"DLGAP5",0.51,0.69,-0.18,"DLGAP5",1600
"C1QTNF3",0,0.18,-0.18,"C1QTNF3",1601
"SGSM1",0.06,0.24,-0.18,"SGSM1",1602
"PRSS36",0,0.18,-0.18,"PRSS36",1603
"SPIN3",0,0.18,-0.18,"SPIN3",1604
"DMTN",0.42,0.6,-0.18,"DMTN",1605
"EPHB2",0,0.18,-0.18,"EPHB2",1606
"DOK6",0,0.18,-0.18,"DOK6",1607
"CDHR3",0,0.18,-0.18,"CDHR3",1608
"FUT2",0,0.18,-0.18,"FUT2",1609
"PHYHD1",0,0.18,-0.18,"PHYHD1",1610
"FAM149A",0,0.18,-0.18,"FAM149A",1611
"TMEM158",0,0.18,-0.18,"TMEM158",1612
"RAI14",0,0.18,-0.18,"RAI14",1613
"PLA2G2D",0,0.18,-0.18,"PLA2G2D",1614
"P4HA3",0.07,0.25,-0.18,"P4HA3",1615
"CD163L1",0,0.18,-0.18,"CD163L1",1616
"HSF4",0,0.18,-0.18,"HSF4",1617
"ZC3H12B",0,0.18,-0.18,"ZC3H12B",1618
"IGLL1",0,0.18,-0.18,"IGLL1",1619
"LINC00959",0,0.18,-0.18,"LINC00959",1620
"MT1M",0,0.18,-0.18,"MT1M",1621
"CEACAM6",0,0.18,-0.18,"CEACAM6",1622
"OAZ3",0,0.18,-0.18,"OAZ3",1623
"KLHL26",0.08,0.26,-0.18,"KLHL26",1624
"RAB25",0,0.18,-0.18,"RAB25",1625
"MYH7B",0,0.18,-0.18,"MYH7B",1626
"ANO8",0.06,0.24,-0.18,"ANO8",1627
"KIAA0895L",0,0.18,-0.18,"KIAA0895L",1628
"ISPD",0,0.18,-0.18,"ISPD",1629
"PAX8",0,0.18,-0.18,"PAX8",1630
"CCDC15",0.28,0.46,-0.18,"CCDC15",1631
"ZKSCAN3",0,0.18,-0.18,"ZKSCAN3",1632
"PRRT1",0,0.18,-0.18,"PRRT1",1633
"STARD13",0,0.18,-0.18,"STARD13",1634
"SLC24A1",0,0.18,-0.18,"SLC24A1",1635
"NR1I3",0,0.18,-0.18,"NR1I3",1636
"ZNF284",0.02,0.2,-0.18,"ZNF284",1637
"MYB",0.15,0.33,-0.18,"MYB",1638
"PMCH",0.09,0.27,-0.18,"PMCH",1639
"AGBL5",0.16,0.34,-0.18,"AGBL5",1640
"KLHL12",0.88,1.06,-0.18,"KLHL12",1641
"SUV39H2",0.37,0.55,-0.18,"SUV39H2",1642
"ZNF561",0.93,1.11,-0.18,"ZNF561",1643
"PPIH",2.4,2.58,-0.18,"PPIH",1644
"CSNK1D",3.04,3.22,-0.18,"CSNK1D",1645
"CCDC12",3.98,4.16,-0.18,"CCDC12",1646
"JAKMIP1",2.13,2.31,-0.18,"JAKMIP1",1647
"DNASE1",1.63,1.81,-0.18,"DNASE1",1648
"ZNF292",3.55,3.73,-0.18,"ZNF292",1649
"B3GAT3",2.59,2.77,-0.18,"B3GAT3",1650
"ILF3",3.78,3.96,-0.18,"ILF3",1651
"PFDN2",3.98,4.16,-0.18,"PFDN2",1652
"ATP6V1E1",3.4,3.58,-0.18,"ATP6V1E1",1653
"ADPRHL2",2.05,2.23,-0.18,"ADPRHL2",1654
"ARHGAP9",3.59,3.77,-0.18,"ARHGAP9",1655
"ILKAP",2.46,2.64,-0.18,"ILKAP",1656
"CCM2",3.09,3.27,-0.18,"CCM2",1657
"MAF1",3.76,3.94,-0.18,"MAF1",1658
"EEF1E1",2.82,3,-0.18,"EEF1E1",1659
"HNRNPR",4.27,4.45,-0.180000000000001,"HNRNPR",1660
"SYF2",4.89,5.07,-0.180000000000001,"SYF2",1661
"HN1",4.66,4.85,-0.19,"HN1",1662
"ARID4B",4.74,4.93,-0.19,"ARID4B",1663
"TRAPPC1",5.11,5.3,-0.19,"TRAPPC1",1664
"CCT3",3.99,4.18,-0.19,"CCT3",1665
"PHKG2",1.84,2.03,-0.19,"PHKG2",1666
"STARD3",2.35,2.54,-0.19,"STARD3",1667
"KATNA1",1.96,2.15,-0.19,"KATNA1",1668
"PDCD10",3.68,3.87,-0.19,"PDCD10",1669
"ZNF689",1.11,1.3,-0.19,"ZNF689",1670
"CHCHD1",2.95,3.14,-0.19,"CHCHD1",1671
"ABAT",0.81,1,-0.19,"ABAT",1672
"EMD",2.64,2.83,-0.19,"EMD",1673
"PUM2",2.18,2.37,-0.19,"PUM2",1674
"HSPBP1",1.77,1.96,-0.19,"HSPBP1",1675
"LPCAT4",1.69,1.88,-0.19,"LPCAT4",1676
"GIGYF2",2.64,2.83,-0.19,"GIGYF2",1677
"PHF19",2.08,2.27,-0.19,"PHF19",1678
"MMADHC",3.4,3.59,-0.19,"MMADHC",1679
"MRPL42",2.82,3.01,-0.19,"MRPL42",1680
"MRPL18",3.35,3.54,-0.19,"MRPL18",1681
"MYH9",3.9,4.09,-0.19,"MYH9",1682
"COA5",2.02,2.21,-0.19,"COA5",1683
"TUBD1",1.52,1.71,-0.19,"TUBD1",1684
"PDE6B",0.56,0.75,-0.19,"PDE6B",1685
"FBXW5",3.09,3.28,-0.19,"FBXW5",1686
"RMND1",0.8,0.99,-0.19,"RMND1",1687
"PANK4",0.77,0.96,-0.19,"PANK4",1688
"NSFL1C",2.77,2.96,-0.19,"NSFL1C",1689
"WRNIP1",1.01,1.2,-0.19,"WRNIP1",1690
"RNASEL",1.04,1.23,-0.19,"RNASEL",1691
"MRPL1",3.39,3.58,-0.19,"MRPL1",1692
"TRAF2",1.79,1.98,-0.19,"TRAF2",1693
"TSC1",1.03,1.22,-0.19,"TSC1",1694
"XRCC1",1.47,1.66,-0.19,"XRCC1",1695
"ASPSCR1",2.11,2.3,-0.19,"ASPSCR1",1696
"RBM18",1.76,1.95,-0.19,"RBM18",1697
"TIMM50",2.23,2.42,-0.19,"TIMM50",1698
"ITGB1BP1",3.31,3.5,-0.19,"ITGB1BP1",1699
"SRGAP3",1.9,2.09,-0.19,"SRGAP3",1700
"P3H3",0,0.19,-0.19,"P3H3",1701
"GSTO2",0,0.19,-0.19,"GSTO2",1702
"KRBA2",0.18,0.37,-0.19,"KRBA2",1703
"LYPD6B",0,0.19,-0.19,"LYPD6B",1704
"CRYAB",0,0.19,-0.19,"CRYAB",1705
"FAM171A1",0,0.19,-0.19,"FAM171A1",1706
"KIAA1324L",0,0.19,-0.19,"KIAA1324L",1707
"ZFYVE26",0.33,0.52,-0.19,"ZFYVE26",1708
"SPESP1",0,0.19,-0.19,"SPESP1",1709
"L3MBTL1",0.06,0.25,-0.19,"L3MBTL1",1710
"SPAG8",0,0.19,-0.19,"SPAG8",1711
"SLC39A5",0,0.19,-0.19,"SLC39A5",1712
"FFAR3",0,0.19,-0.19,"FFAR3",1713
"KLHL17",0.02,0.21,-0.19,"KLHL17",1714
"AGBL3",0.07,0.26,-0.19,"AGBL3",1715
"CLEC17A",0,0.19,-0.19,"CLEC17A",1716
"PINLYP",0,0.19,-0.19,"PINLYP",1717
"FSIP2",0,0.19,-0.19,"FSIP2",1718
"RAB44",0,0.19,-0.19,"RAB44",1719
"TM4SF1",0,0.19,-0.19,"TM4SF1",1720
"STEAP3",0,0.19,-0.19,"STEAP3",1721
"AMBRA1",0.33,0.52,-0.19,"AMBRA1",1722
"BGLAP",0,0.19,-0.19,"BGLAP",1723
"WNT7A",0,0.19,-0.19,"WNT7A",1724
"SUGCT",0,0.19,-0.19,"SUGCT",1725
"HIST1H2AB",0,0.19,-0.19,"HIST1H2AB",1726
"FAM167A",0,0.19,-0.19,"FAM167A",1727
"NRIP2",0,0.19,-0.19,"NRIP2",1728
"ANGPTL6",0.02,0.21,-0.19,"ANGPTL6",1729
"TSPAN10",0,0.19,-0.19,"TSPAN10",1730
"MICALCL",0,0.19,-0.19,"MICALCL",1731
"GRAMD4",0.89,1.08,-0.19,"GRAMD4",1732
"TMEM110",0.49,0.68,-0.19,"TMEM110",1733
"SLC20A2",0.92,1.11,-0.19,"SLC20A2",1734
"NAA40",0.86,1.05,-0.19,"NAA40",1735
"MSH2",1.39,1.58,-0.19,"MSH2",1736
"BCAS3",1.15,1.34,-0.19,"BCAS3",1737
"ZNF414",1.18,1.37,-0.19,"ZNF414",1738
"PDCD6",3.76,3.95,-0.19,"PDCD6",1739
"DDB2",2.53,2.72,-0.19,"DDB2",1740
"ERH",4.96,5.15,-0.19,"ERH",1741
"PA2G4",4.72,4.91,-0.19,"PA2G4",1742
"SLC25A3",5.1,5.29,-0.19,"SLC25A3",1743
"DDIT4",5.92,6.11,-0.19,"DDIT4",1744
"SLA",4.81,5,-0.19,"SLA",1745
"UQCRB",6.47,6.66,-0.19,"UQCRB",1746
"POLR3GL",4.05,4.24,-0.19,"POLR3GL",1747
"UBL5",5.82,6.02,-0.199999999999999,"UBL5",1748
"AK3",2.68,2.88,-0.2,"AK3",1749
"TULP4",1.81,2.01,-0.2,"TULP4",1750
"CCDC14",2.37,2.57,-0.2,"CCDC14",1751
"UQCRFS1",3.97,4.17,-0.2,"UQCRFS1",1752
"USF2",2.14,2.34,-0.2,"USF2",1753
"TDRKH",0.38,0.58,-0.2,"TDRKH",1754
"GLYCTK",1.04,1.24,-0.2,"GLYCTK",1755
"CSTF1",1.86,2.06,-0.2,"CSTF1",1756
"PDE12",1.55,1.75,-0.2,"PDE12",1757
"HYLS1",0.65,0.85,-0.2,"HYLS1",1758
"BRAT1",1.21,1.41,-0.2,"BRAT1",1759
"CNPY4",1.34,1.54,-0.2,"CNPY4",1760
"ELP3",1.29,1.49,-0.2,"ELP3",1761
"PREP",1.34,1.54,-0.2,"PREP",1762
"MYNN",1.55,1.75,-0.2,"MYNN",1763
"SMPD2",0.94,1.14,-0.2,"SMPD2",1764
"TMEM259",1.89,2.09,-0.2,"TMEM259",1765
"PPP1R13L",0.1,0.3,-0.2,"PPP1R13L",1766
"WBSCR27",0.04,0.24,-0.2,"WBSCR27",1767
"TUFT1",0.04,0.24,-0.2,"TUFT1",1768
"GALNT12",0.04,0.24,-0.2,"GALNT12",1769
"TENM1",0,0.2,-0.2,"TENM1",1770
"ERN2",0,0.2,-0.2,"ERN2",1771
"FHAD1",0,0.2,-0.2,"FHAD1",1772
"MOGAT1",0,0.2,-0.2,"MOGAT1",1773
"WDR66",0,0.2,-0.2,"WDR66",1774
"GLIS3",0,0.2,-0.2,"GLIS3",1775
"EFNA1",0,0.2,-0.2,"EFNA1",1776
"HSPA4L",0.03,0.23,-0.2,"HSPA4L",1777
"LMNTD2",0,0.2,-0.2,"LMNTD2",1778
"RWDD3",0,0.2,-0.2,"RWDD3",1779
"DNM3",0,0.2,-0.2,"DNM3",1780
"SDCBP2",0.05,0.25,-0.2,"SDCBP2",1781
"GNA11",0,0.2,-0.2,"GNA11",1782
"KCNRG",0,0.2,-0.2,"KCNRG",1783
"ZNF354C",0,0.2,-0.2,"ZNF354C",1784
"HTR3A",0,0.2,-0.2,"HTR3A",1785
"PLEKHD1",0,0.2,-0.2,"PLEKHD1",1786
"MME",0,0.2,-0.2,"MME",1787
"PDE9A",0,0.2,-0.2,"PDE9A",1788
"ZNF416",0.07,0.27,-0.2,"ZNF416",1789
"ZSCAN31",0,0.2,-0.2,"ZSCAN31",1790
"ACTRT3",0,0.2,-0.2,"ACTRT3",1791
"IGSF21",0,0.2,-0.2,"IGSF21",1792
"ZC3H12C",0,0.2,-0.2,"ZC3H12C",1793
"CCDC74A",0.13,0.33,-0.2,"CCDC74A",1794
"SOX13",0,0.2,-0.2,"SOX13",1795
"MAPK8IP3",0.6,0.8,-0.2,"MAPK8IP3",1796
"ZNF707",0.47,0.67,-0.2,"ZNF707",1797
"FGGY",0.86,1.06,-0.2,"FGGY",1798
"LAPTM4B",0.83,1.03,-0.2,"LAPTM4B",1799
"TANGO6",0.82,1.02,-0.2,"TANGO6",1800
"LMAN2L",0.59,0.79,-0.2,"LMAN2L",1801
