"","min_2","max_other","target_score","gene","rank"
"ZNF221",0.06,0.39,-0.33,"ZNF221",3950
"ZNF774",0.06,0.39,-0.33,"ZNF774",3951
"ANP32A",4.34,4.67,-0.33,"ANP32A",3952
"BTRC",1.53,1.86,-0.33,"BTRC",3953
"BUD31",3.8,4.13,-0.33,"BUD31",3954
"CASP4",4.79,5.12,-0.33,"CASP4",3955
"CD3E",5.83,6.16,-0.33,"CD3E",3956
"COMMD4",3.12,3.45,-0.33,"COMMD4",3957
"CYB561D2",2.96,3.29,-0.33,"CYB561D2",3958
"IMPA1",1.71,2.04,-0.33,"IMPA1",3959
"LRRC37A3",0.78,1.11,-0.33,"LRRC37A3",3960
"MBD6",2.39,2.72,-0.33,"MBD6",3961
"MORF4L1",5.01,5.34,-0.33,"MORF4L1",3962
"NIPBL",4.66,4.99,-0.33,"NIPBL",3963
"NMT1",3.88,4.21,-0.33,"NMT1",3964
"PPP4R2",3.28,3.61,-0.33,"PPP4R2",3965
"PPP6R1",3.96,4.29,-0.33,"PPP6R1",3966
"RAB11B",2.89,3.22,-0.33,"RAB11B",3967
"RFWD2",2.33,2.66,-0.33,"RFWD2",3968
"RPA3",3.46,3.79,-0.33,"RPA3",3969
"SEC22C",2.71,3.04,-0.33,"SEC22C",3970
"SHISA5",4.7,5.03,-0.33,"SHISA5",3971
"SURF6",2.28,2.61,-0.33,"SURF6",3972
"TAS2R14",0.22,0.55,-0.33,"TAS2R14",3973
"TRAPPC11",2.17,2.5,-0.33,"TRAPPC11",3974
"TSPAN17",3.04,3.37,-0.33,"TSPAN17",3975
"TTF1",2.8,3.13,-0.33,"TTF1",3976
"UBAC2",2.91,3.24,-0.33,"UBAC2",3977
"YTHDC1",4.39,4.72,-0.33,"YTHDC1",3978
"ZNF227",1.65,1.98,-0.33,"ZNF227",3979
"ZNF527",0.98,1.31,-0.33,"ZNF527",3980
"SSU72",3.86,4.19,-0.330000000000001,"SSU72",3981
"APBB1IP",4.44,4.78,-0.34,"APBB1IP",3982
"C9orf85",1.85,2.19,-0.34,"C9orf85",3983
"CDC34",1.87,2.21,-0.34,"CDC34",3984
"CLK2",2.43,2.77,-0.34,"CLK2",3985
"CNOT6",2.56,2.9,-0.34,"CNOT6",3986
"IFT80",1.56,1.9,-0.34,"IFT80",3987
"MCRS1",2.18,2.52,-0.34,"MCRS1",3988
"MGEA5",4.91,5.25,-0.34,"MGEA5",3989
"ORMDL3",4.37,4.71,-0.34,"ORMDL3",3990
"PCBD1",2.85,3.19,-0.34,"PCBD1",3991
"RAD23B",3.92,4.26,-0.34,"RAD23B",3992
"RB1CC1",3.64,3.98,-0.34,"RB1CC1",3993
"SEPT9",4.07,4.41,-0.34,"SEPT9",3994
"SMC1A",3.83,4.17,-0.34,"SMC1A",3995
"SPATA33",1.12,1.46,-0.34,"SPATA33",3996
"SYNE2",6.26,6.6,-0.34,"SYNE2",3997
"TMEM222",2.16,2.5,-0.34,"TMEM222",3998
"UBQLN2",3.04,3.38,-0.34,"UBQLN2",3999
"XRCC5",5.34,5.68,-0.34,"XRCC5",4000
"ACER2",0.01,0.35,-0.34,"ACER2",4001
"B4GALNT3",0.09,0.43,-0.34,"B4GALNT3",4002
"C9orf43",0.02,0.36,-0.34,"C9orf43",4003
"CELSR2",0.09,0.43,-0.34,"CELSR2",4004
"CENPI",0.25,0.59,-0.34,"CENPI",4005
"COL25A1",0.01,0.35,-0.34,"COL25A1",4006
"DPH1",0.01,0.35,-0.34,"DPH1",4007
"GLB1L3",0.07,0.41,-0.34,"GLB1L3",4008
"GPR176",0.03,0.37,-0.34,"GPR176",4009
"IL22",0.1,0.44,-0.34,"IL22",4010
"NOSTRIN",0.03,0.37,-0.34,"NOSTRIN",4011
"OTUD7A",0.01,0.35,-0.34,"OTUD7A",4012
"RBM20",0.02,0.36,-0.34,"RBM20",4013
"REEP2",0.52,0.86,-0.34,"REEP2",4014
"S100A5",0.07,0.41,-0.34,"S100A5",4015
"SENP8",0.17,0.51,-0.34,"SENP8",4016
"SPOCK1",0.03,0.37,-0.34,"SPOCK1",4017
"SPRY4",0.16,0.5,-0.34,"SPRY4",4018
"UBE2L5P",0.28,0.62,-0.34,"UBE2L5P",4019
"VIL1",0.02,0.36,-0.34,"VIL1",4020
"ZNF613",0.91,1.25,-0.34,"ZNF613",4021
"AMER3",0,0.34,-0.34,"AMER3",4022
"ANKRD24",0.04,0.38,-0.34,"ANKRD24",4023
"ARHGEF26",0.04,0.38,-0.34,"ARHGEF26",4024
"ARL17B",0.31,0.65,-0.34,"ARL17B",4025
"CCDC42",0.05,0.39,-0.34,"CCDC42",4026
"CDH13",0.06,0.4,-0.34,"CDH13",4027
"CELSR3",0.34,0.68,-0.34,"CELSR3",4028
"CSRP2",0.04,0.38,-0.34,"CSRP2",4029
"CTD.2568A17.1",0.04,0.38,-0.34,"CTD.2568A17.1",4030
"CYP3A5",0,0.34,-0.34,"CYP3A5",4031
"FAM182B",0,0.34,-0.34,"FAM182B",4032
"FAM81B",0.06,0.4,-0.34,"FAM81B",4033
"FERMT2",0.05,0.39,-0.34,"FERMT2",4034
"FOXR1",0,0.34,-0.34,"FOXR1",4035
"GNA14",0,0.34,-0.34,"GNA14",4036
"GRAMD2",0,0.34,-0.34,"GRAMD2",4037
"HDAC11",0.41,0.75,-0.34,"HDAC11",4038
"KLF1",0,0.34,-0.34,"KLF1",4039
"LHX2",0.11,0.45,-0.34,"LHX2",4040
"LTF",0,0.34,-0.34,"LTF",4041
"MARK1",0,0.34,-0.34,"MARK1",4042
"MCF2",0.05,0.39,-0.34,"MCF2",4043
"MYOZ1",0,0.34,-0.34,"MYOZ1",4044
"NOL4",0,0.34,-0.34,"NOL4",4045
"OR8J1",0,0.34,-0.34,"OR8J1",4046
"PDE5A",0,0.34,-0.34,"PDE5A",4047
"PPP3R2",0.12,0.46,-0.34,"PPP3R2",4048
"PRRT2",0,0.34,-0.34,"PRRT2",4049
"RNF215",0,0.34,-0.34,"RNF215",4050
"RTN4RL2",0,0.34,-0.34,"RTN4RL2",4051
"SH3D19",0.05,0.39,-0.34,"SH3D19",4052
"SLC2A12",0,0.34,-0.34,"SLC2A12",4053
"SSTR5",0,0.34,-0.34,"SSTR5",4054
"STEAP1",0.05,0.39,-0.34,"STEAP1",4055
"SYNPO2L",0.05,0.39,-0.34,"SYNPO2L",4056
"TTYH1",0,0.34,-0.34,"TTYH1",4057
"UGT3A2",0,0.34,-0.34,"UGT3A2",4058
"XG",0,0.34,-0.34,"XG",4059
"ZIC1",0,0.34,-0.34,"ZIC1",4060
"C19orf68",0.99,1.33,-0.34,"C19orf68",4061
"EIF2B2",1.89,2.23,-0.34,"EIF2B2",4062
"MYCBP",1.95,2.29,-0.34,"MYCBP",4063
"PRIM2",1.13,1.47,-0.34,"PRIM2",4064
"S100A16",0.21,0.55,-0.34,"S100A16",4065
"TTC33",1.03,1.37,-0.34,"TTC33",4066
"ZNF383",1,1.34,-0.34,"ZNF383",4067
"CCDC91",3.89,4.23,-0.34,"CCDC91",4068
"EML3",2.76,3.1,-0.34,"EML3",4069
"GTF2H3",2.15,2.49,-0.34,"GTF2H3",4070
"HMGCR",1.9,2.24,-0.34,"HMGCR",4071
"PIGS",2.9,3.24,-0.34,"PIGS",4072
"PSMD1",3.59,3.93,-0.34,"PSMD1",4073
"TRAPPC8",2.82,3.16,-0.34,"TRAPPC8",4074
"H3F3B",7.02,7.36,-0.340000000000001,"H3F3B",4075
"CKLF.CMTM1",4.5,4.85,-0.35,"CKLF.CMTM1",4076
"DNASE1",2.16,2.51,-0.35,"DNASE1",4077
"QRICH1",2.74,3.09,-0.35,"QRICH1",4078
"SYF2",4.71,5.06,-0.35,"SYF2",4079
"TBC1D15",2.93,3.28,-0.35,"TBC1D15",4080
"TMPO",4.71,5.06,-0.35,"TMPO",4081
"TXNL1",3.7,4.05,-0.35,"TXNL1",4082
"RPP25L",1.95,2.3,-0.35,"RPP25L",4083
"A2ML1",0.01,0.36,-0.35,"A2ML1",4084
"ABCC11",0,0.35,-0.35,"ABCC11",4085
"ACKR2",0.01,0.36,-0.35,"ACKR2",4086
"AKR1C2",0,0.35,-0.35,"AKR1C2",4087
"APLP1",0.23,0.58,-0.35,"APLP1",4088
"APOB",0,0.35,-0.35,"APOB",4089
"ATP2A1",0.03,0.38,-0.35,"ATP2A1",4090
"CA12",0,0.35,-0.35,"CA12",4091
"CCDC38",0,0.35,-0.35,"CCDC38",4092
"CDK20",0.27,0.62,-0.35,"CDK20",4093
"CFHR4",0,0.35,-0.35,"CFHR4",4094
"CLEC18B",0,0.35,-0.35,"CLEC18B",4095
"COX7B2",0,0.35,-0.35,"COX7B2",4096
"CYB5RL",0.37,0.72,-0.35,"CYB5RL",4097
"DACT2",0,0.35,-0.35,"DACT2",4098
"DAND5",0,0.35,-0.35,"DAND5",4099
"FAM218A",0.15,0.5,-0.35,"FAM218A",4100
"GKN1",0,0.35,-0.35,"GKN1",4101
"HAS3",0,0.35,-0.35,"HAS3",4102
"HRASLS5",0.07,0.42,-0.35,"HRASLS5",4103
"IL1RL2",0,0.35,-0.35,"IL1RL2",4104
"IL4",0,0.35,-0.35,"IL4",4105
"KAZALD1",0,0.35,-0.35,"KAZALD1",4106
"KCNJ1",0,0.35,-0.35,"KCNJ1",4107
"KLF15",0,0.35,-0.35,"KLF15",4108
"LA16c.431H6.6",0.24,0.59,-0.35,"LA16c.431H6.6",4109
"LCE2C",0,0.35,-0.35,"LCE2C",4110
"LRRC53",0,0.35,-0.35,"LRRC53",4111
"MAGEA10",0.17,0.52,-0.35,"MAGEA10",4112
"MUC3A",0,0.35,-0.35,"MUC3A",4113
"MYL2",0,0.35,-0.35,"MYL2",4114
"PCSK9",0,0.35,-0.35,"PCSK9",4115
"PLA2R1",0,0.35,-0.35,"PLA2R1",4116
"PNPLA5",0,0.35,-0.35,"PNPLA5",4117
"PODN",0,0.35,-0.35,"PODN",4118
"PPBP",0.02,0.37,-0.35,"PPBP",4119
"PRPH",0,0.35,-0.35,"PRPH",4120
"PRSS1",0.03,0.38,-0.35,"PRSS1",4121
"PTK6",0.06,0.41,-0.35,"PTK6",4122
"PTN",0,0.35,-0.35,"PTN",4123
"RBFOX3",0.03,0.38,-0.35,"RBFOX3",4124
"RFX4",0,0.35,-0.35,"RFX4",4125
"RGL3",0.08,0.43,-0.35,"RGL3",4126
"SLC26A7",0.01,0.36,-0.35,"SLC26A7",4127
"SLC52A1",0.1,0.45,-0.35,"SLC52A1",4128
"SOX9",0,0.35,-0.35,"SOX9",4129
"SPTA1",0,0.35,-0.35,"SPTA1",4130
"SULT1C4",0.08,0.43,-0.35,"SULT1C4",4131
"SYCP3",0.08,0.43,-0.35,"SYCP3",4132
"SYT5",0.03,0.38,-0.35,"SYT5",4133
"TECRL",0,0.35,-0.35,"TECRL",4134
"TEX22",0.06,0.41,-0.35,"TEX22",4135
"TMTC1",0,0.35,-0.35,"TMTC1",4136
"TNNT3",0.08,0.43,-0.35,"TNNT3",4137
"ZNF676",0,0.35,-0.35,"ZNF676",4138
"ZNF81",0.65,1,-0.35,"ZNF81",4139
"CAMK2N2",0.04,0.39,-0.35,"CAMK2N2",4140
"CATSPER3",0.04,0.39,-0.35,"CATSPER3",4141
"CSNK1A1L",0.18,0.53,-0.35,"CSNK1A1L",4142
"GALR2",0.33,0.68,-0.35,"GALR2",4143
"GPRASP2",0.05,0.4,-0.35,"GPRASP2",4144
"HEY2",0.04,0.39,-0.35,"HEY2",4145
"PRDM5",0.19,0.54,-0.35,"PRDM5",4146
"ZNF865",0.29,0.64,-0.35,"ZNF865",4147
"DPH3",2.71,3.06,-0.35,"DPH3",4148
"GTPBP4",2.81,3.16,-0.35,"GTPBP4",4149
"LIN7C",2.58,2.93,-0.35,"LIN7C",4150
"MED10",2.71,3.06,-0.35,"MED10",4151
"NEU3",0.21,0.56,-0.35,"NEU3",4152
"NPEPPS",3.39,3.74,-0.35,"NPEPPS",4153
"PAQR3",0.69,1.04,-0.35,"PAQR3",4154
"PDZD11",2.58,2.93,-0.35,"PDZD11",4155
"PNKP",1.92,2.27,-0.35,"PNKP",4156
"PSMG2",3.82,4.17,-0.35,"PSMG2",4157
"PWWP2A",2.77,3.12,-0.35,"PWWP2A",4158
"RGPD3",0.21,0.56,-0.35,"RGPD3",4159
"RNASEH2A",1.88,2.23,-0.35,"RNASEH2A",4160
"TCEAL8",2.76,3.11,-0.35,"TCEAL8",4161
"ZC3H7B",0.96,1.31,-0.35,"ZC3H7B",4162
"ZNF688",2.27,2.62,-0.35,"ZNF688",4163
"BCLAF1",4.8,5.15,-0.350000000000001,"BCLAF1",4164
"NSA2",5.56,5.91,-0.350000000000001,"NSA2",4165
"ARID4B",5.28,5.64,-0.359999999999999,"ARID4B",4166
"EID1",4.2,4.56,-0.359999999999999,"EID1",4167
"LSM2",3.74,4.1,-0.359999999999999,"LSM2",4168
"PNRC2",4.9,5.26,-0.359999999999999,"PNRC2",4169
"AKIRIN1",3.9,4.26,-0.36,"AKIRIN1",4170
"CSTF2T",2.17,2.53,-0.36,"CSTF2T",4171
"CUTC",2.12,2.48,-0.36,"CUTC",4172
"DHX8",2.58,2.94,-0.36,"DHX8",4173
"DPH6",1.1,1.46,-0.36,"DPH6",4174
"GFI1",2.97,3.33,-0.36,"GFI1",4175
"GLTSCR1L",2.79,3.15,-0.36,"GLTSCR1L",4176
"GSDMD",3.81,4.17,-0.36,"GSDMD",4177
"GTF2F2",2.9,3.26,-0.36,"GTF2F2",4178
"INO80D",3.14,3.5,-0.36,"INO80D",4179
"METTL13",2.17,2.53,-0.36,"METTL13",4180
"NOL10",2.48,2.84,-0.36,"NOL10",4181
"NUP153",3.19,3.55,-0.36,"NUP153",4182
"PPP2R2B",2.62,2.98,-0.36,"PPP2R2B",4183
"PSMD14",3.48,3.84,-0.36,"PSMD14",4184
"PUM1",3.52,3.88,-0.36,"PUM1",4185
"RIOK1",2.64,3,-0.36,"RIOK1",4186
"SGMS1",2.06,2.42,-0.36,"SGMS1",4187
"SMPD1",2.52,2.88,-0.36,"SMPD1",4188
"TBC1D24",1.04,1.4,-0.36,"TBC1D24",4189
"TRAPPC2L",2.87,3.23,-0.36,"TRAPPC2L",4190
"WDR44",2.04,2.4,-0.36,"WDR44",4191
"ZNF432",1.11,1.47,-0.36,"ZNF432",4192
"ARMC9",0.34,0.7,-0.36,"ARMC9",4193
"AC007040.11",0,0.36,-0.36,"AC007040.11",4194
"ADCY8",0,0.36,-0.36,"ADCY8",4195
"ANKDD1B",0.01,0.37,-0.36,"ANKDD1B",4196
"BMP4",0,0.36,-0.36,"BMP4",4197
"BOLA2",0.88,1.24,-0.36,"BOLA2",4198
"C19orf57",0.05,0.41,-0.36,"C19orf57",4199
"C3orf67",0.17,0.53,-0.36,"C3orf67",4200
"CAMSAP3",0,0.36,-0.36,"CAMSAP3",4201
"CD300LG",0,0.36,-0.36,"CD300LG",4202
"CDH22",0,0.36,-0.36,"CDH22",4203
"CGREF1",0,0.36,-0.36,"CGREF1",4204
"CHRNA10",0.14,0.5,-0.36,"CHRNA10",4205
"CIT",0.9,1.26,-0.36,"CIT",4206
"CLRN1",0,0.36,-0.36,"CLRN1",4207
"CMBL",0.07,0.43,-0.36,"CMBL",4208
"CNDP1",0.17,0.53,-0.36,"CNDP1",4209
"DGCR6",0.61,0.97,-0.36,"DGCR6",4210
"DPYSL5",0.09,0.45,-0.36,"DPYSL5",4211
"FEZF2",0,0.36,-0.36,"FEZF2",4212
"FMOD",0.05,0.41,-0.36,"FMOD",4213
"FSIP2",0.02,0.38,-0.36,"FSIP2",4214
"GP2",0.02,0.38,-0.36,"GP2",4215
"GRIN2D",0.02,0.38,-0.36,"GRIN2D",4216
"HHIPL2",0,0.36,-0.36,"HHIPL2",4217
"HMCN1",0.06,0.42,-0.36,"HMCN1",4218
"KATNAL2",0,0.36,-0.36,"KATNAL2",4219
"KCNK1",0.05,0.41,-0.36,"KCNK1",4220
"KCNRG",0.17,0.53,-0.36,"KCNRG",4221
"LCTL",0.1,0.46,-0.36,"LCTL",4222
"LHFPL3",0,0.36,-0.36,"LHFPL3",4223
"MCOLN1",0.21,0.57,-0.36,"MCOLN1",4224
"MEIS1",0,0.36,-0.36,"MEIS1",4225
"MMP28",0,0.36,-0.36,"MMP28",4226
"MYH1",0,0.36,-0.36,"MYH1",4227
"NCAN",0,0.36,-0.36,"NCAN",4228
"NUP210L",0.1,0.46,-0.36,"NUP210L",4229
"PDZD7",0.12,0.48,-0.36,"PDZD7",4230
"RFTN2",0.02,0.38,-0.36,"RFTN2",4231
"SLC26A5",0,0.36,-0.36,"SLC26A5",4232
"SPIN2A",0,0.36,-0.36,"SPIN2A",4233
"ST6GALNAC5",0,0.36,-0.36,"ST6GALNAC5",4234
"STX1B",0,0.36,-0.36,"STX1B",4235
"TCEAL6",0,0.36,-0.36,"TCEAL6",4236
"TIGD5",0.83,1.19,-0.36,"TIGD5",4237
"TINAGL1",0,0.36,-0.36,"TINAGL1",4238
"TM4SF1",0,0.36,-0.36,"TM4SF1",4239
"PPARGC1A",0.04,0.4,-0.36,"PPARGC1A",4240
"WDR31",0.19,0.55,-0.36,"WDR31",4241
"ZNF454",0.04,0.4,-0.36,"ZNF454",4242
"BUB1",1.66,2.02,-0.36,"BUB1",4243
"TRAPPC9",1.86,2.22,-0.36,"TRAPPC9",4244
"ANKRD12",5.76,6.12,-0.36,"ANKRD12",4245
"APRT",4.62,4.98,-0.36,"APRT",4246
"CAND1",3.26,3.62,-0.36,"CAND1",4247
"CD96",5.38,5.74,-0.36,"CD96",4248
"CEP120",2.8,3.16,-0.36,"CEP120",4249
"CIC",1.88,2.24,-0.36,"CIC",4250
"IFI16",6.18,6.54,-0.36,"IFI16",4251
"MAP2K2",3.79,4.15,-0.36,"MAP2K2",4252
"MYL12B",6,6.36,-0.36,"MYL12B",4253
"SLC5A3",2.57,2.93,-0.36,"SLC5A3",4254
"SMAP1",3.38,3.74,-0.36,"SMAP1",4255
"VPS39",2.82,3.18,-0.36,"VPS39",4256
"ZMYM2",2.84,3.2,-0.36,"ZMYM2",4257
"AKAP13",5.15,5.52,-0.369999999999999,"AKAP13",4258
"PPP1R18",5.15,5.52,-0.369999999999999,"PPP1R18",4259
"VMP1",4.73,5.1,-0.369999999999999,"VMP1",4260
"CBX5",3.9,4.27,-0.37,"CBX5",4261
"CSNK1D",3.69,4.06,-0.37,"CSNK1D",4262
"FAM98C",2.16,2.53,-0.37,"FAM98C",4263
"FBXW5",3.43,3.8,-0.37,"FBXW5",4264
"AP2A1",1.64,2.01,-0.37,"AP2A1",4265
"CCNF",1.31,1.68,-0.37,"CCNF",4266
"CDC7",1.26,1.63,-0.37,"CDC7",4267
"DGCR2",1.95,2.32,-0.37,"DGCR2",4268
"FANCD2",1.7,2.07,-0.37,"FANCD2",4269
"IFFO2",1.86,2.23,-0.37,"IFFO2",4270
"MAPK8",1.55,1.92,-0.37,"MAPK8",4271
"PCTP",1.61,1.98,-0.37,"PCTP",4272
"UHRF1",1.37,1.74,-0.37,"UHRF1",4273
"C1orf74",0.2,0.57,-0.37,"C1orf74",4274
"ABHD16A",0.01,0.38,-0.37,"ABHD16A",4275
"ANKRD31",0.1,0.47,-0.37,"ANKRD31",4276
"ARHGEF17",0.01,0.38,-0.37,"ARHGEF17",4277
"ART4",0,0.37,-0.37,"ART4",4278
"B3GAT2",0.03,0.4,-0.37,"B3GAT2",4279
"C1orf204",0.05,0.42,-0.37,"C1orf204",4280
"C21orf62",0.02,0.39,-0.37,"C21orf62",4281
"CADM4",0,0.37,-0.37,"CADM4",4282
"CALHM1",0,0.37,-0.37,"CALHM1",4283
"CCDC181",0,0.37,-0.37,"CCDC181",4284
"CLEC6A",0,0.37,-0.37,"CLEC6A",4285
"CSMD2",0.06,0.43,-0.37,"CSMD2",4286
"CTD.2207O23.3",0,0.37,-0.37,"CTD.2207O23.3",4287
"DEPDC4",0.06,0.43,-0.37,"DEPDC4",4288
"DMBX1",0.07,0.44,-0.37,"DMBX1",4289
"FAM72A",0.16,0.53,-0.37,"FAM72A",4290
"FERMT1",0.01,0.38,-0.37,"FERMT1",4291
"FZD7",0,0.37,-0.37,"FZD7",4292
"GDA",0.22,0.59,-0.37,"GDA",4293
"GPC4",0,0.37,-0.37,"GPC4",4294
"GRM1",0,0.37,-0.37,"GRM1",4295
"HAS2",0,0.37,-0.37,"HAS2",4296
"KCP",0.13,0.5,-0.37,"KCP",4297
"KIF4B",0.06,0.43,-0.37,"KIF4B",4298
"KIF6",0.06,0.43,-0.37,"KIF6",4299
"LAMA3",0,0.37,-0.37,"LAMA3",4300
"LOXL1",0.02,0.39,-0.37,"LOXL1",4301
"MAATS1",0,0.37,-0.37,"MAATS1",4302
"MYPN",0,0.37,-0.37,"MYPN",4303
"MYT1L",0.04,0.41,-0.37,"MYT1L",4304
"NEFM",0,0.37,-0.37,"NEFM",4305
"OGN",0.27,0.64,-0.37,"OGN",4306
"PKHD1",0.02,0.39,-0.37,"PKHD1",4307
"PRRT1",0,0.37,-0.37,"PRRT1",4308
"RASL10A",0,0.37,-0.37,"RASL10A",4309
"RFPL2",0,0.37,-0.37,"RFPL2",4310
"RNF180",0,0.37,-0.37,"RNF180",4311
"RRAD",0,0.37,-0.37,"RRAD",4312
"SALL1",0,0.37,-0.37,"SALL1",4313
"SCG3",0,0.37,-0.37,"SCG3",4314
"SERPINE1",0.06,0.43,-0.37,"SERPINE1",4315
"TGM4",0.03,0.4,-0.37,"TGM4",4316
"THBS2",0.12,0.49,-0.37,"THBS2",4317
"TLE6",0.02,0.39,-0.37,"TLE6",4318
"TLL1",0,0.37,-0.37,"TLL1",4319
"TMEM27",0,0.37,-0.37,"TMEM27",4320
"TMTC4",0.85,1.22,-0.37,"TMTC4",4321
"TPST1",0.05,0.42,-0.37,"TPST1",4322
"WSCD2",0.03,0.4,-0.37,"WSCD2",4323
"XKRX",0,0.37,-0.37,"XKRX",4324
"ZNF396",0.22,0.59,-0.37,"ZNF396",4325
"SCNN1A",0.19,0.56,-0.37,"SCNN1A",4326
"ACTR2",6.09,6.46,-0.37,"ACTR2",4327
"ALKBH8",1.21,1.58,-0.37,"ALKBH8",4328
"BLMH",2.57,2.94,-0.37,"BLMH",4329
"CIB1",4.78,5.15,-0.37,"CIB1",4330
"COPS2",3.37,3.74,-0.37,"COPS2",4331
"DDX3X",3.59,3.96,-0.37,"DDX3X",4332
"DGKE",1.88,2.25,-0.37,"DGKE",4333
"EIF2B5",2.51,2.88,-0.37,"EIF2B5",4334
"EIF3H",5.89,6.26,-0.37,"EIF3H",4335
"ERVK3.1",3.01,3.38,-0.37,"ERVK3.1",4336
"KIAA0586",2.21,2.58,-0.37,"KIAA0586",4337
"LCMT1",2.36,2.73,-0.37,"LCMT1",4338
"MAP2K5",1.24,1.61,-0.37,"MAP2K5",4339
"MAU2",2.37,2.74,-0.37,"MAU2",4340
"MCM7",3.08,3.45,-0.37,"MCM7",4341
"MED15",3.33,3.7,-0.37,"MED15",4342
"METTL3",2.27,2.64,-0.37,"METTL3",4343
"MYNN",2.01,2.38,-0.37,"MYNN",4344
"NOP10",4.16,4.53,-0.37,"NOP10",4345
"POLR2B",3.6,3.97,-0.37,"POLR2B",4346
"PPP2CA",4.07,4.44,-0.37,"PPP2CA",4347
"PRIMPOL",1.22,1.59,-0.37,"PRIMPOL",4348
"PTPRC",7.17,7.54,-0.37,"PTPRC",4349
"SEC31B",1.2,1.57,-0.37,"SEC31B",4350
"THYN1",2.81,3.18,-0.37,"THYN1",4351
"USP22",3.33,3.7,-0.37,"USP22",4352
"VAV1",3.36,3.73,-0.37,"VAV1",4353
"VPS13D",2.53,2.9,-0.37,"VPS13D",4354
"WDR1",5.35,5.72,-0.37,"WDR1",4355
"ZNF821",1.47,1.84,-0.37,"ZNF821",4356
"PGAM1",3.64,4.02,-0.379999999999999,"PGAM1",4357
"AC010547.9",1.34,1.72,-0.38,"AC010547.9",4358
"AGGF1",3.14,3.52,-0.38,"AGGF1",4359
"ANAPC16",5.24,5.62,-0.38,"ANAPC16",4360
"ASCC1",2,2.38,-0.38,"ASCC1",4361
"BRD4",4.7,5.08,-0.38,"BRD4",4362
"CBX3",5.5,5.88,-0.38,"CBX3",4363
"CEP19",1.28,1.66,-0.38,"CEP19",4364
"COPS3",2.71,3.09,-0.38,"COPS3",4365
"MAN1A2",5.69,6.07,-0.38,"MAN1A2",4366
"MED18",1.61,1.99,-0.38,"MED18",4367
"MRFAP1L1",4.03,4.41,-0.38,"MRFAP1L1",4368
"MYH9",6.36,6.74,-0.38,"MYH9",4369
"NSUN5",2.24,2.62,-0.38,"NSUN5",4370
"NUP210",3.66,4.04,-0.38,"NUP210",4371
"PAPOLG",2.13,2.51,-0.38,"PAPOLG",4372
"PLP2",4.97,5.35,-0.38,"PLP2",4373
"PPIH",2.44,2.82,-0.38,"PPIH",4374
"RABL3",1.85,2.23,-0.38,"RABL3",4375
"RALGAPA1",2.18,2.56,-0.38,"RALGAPA1",4376
"RNF113A",2.47,2.85,-0.38,"RNF113A",4377
"RPP30",2.43,2.81,-0.38,"RPP30",4378
"RSBN1",3.17,3.55,-0.38,"RSBN1",4379
"SF3B3",3.24,3.62,-0.38,"SF3B3",4380
"SNRPC",3.88,4.26,-0.38,"SNRPC",4381
"SNX17",3.67,4.05,-0.38,"SNX17",4382
"TBL3",1.9,2.28,-0.38,"TBL3",4383
"THRAP3",4.46,4.84,-0.38,"THRAP3",4384
"TRIM14",3.42,3.8,-0.38,"TRIM14",4385
"TUBB",5.64,6.02,-0.38,"TUBB",4386
"UBA3",2.68,3.06,-0.38,"UBA3",4387
"UGP2",4.23,4.61,-0.38,"UGP2",4388
"WDR36",2.21,2.59,-0.38,"WDR36",4389
"ZFPL1",1.58,1.96,-0.38,"ZFPL1",4390
"ZNF184",1.56,1.94,-0.38,"ZNF184",4391
"ZNF544",1.75,2.13,-0.38,"ZNF544",4392
"ZNF576",1.52,1.9,-0.38,"ZNF576",4393
"ALOX15",0,0.38,-0.38,"ALOX15",4394
"ARHGEF35",0.08,0.46,-0.38,"ARHGEF35",4395
"C11orf65",0.07,0.45,-0.38,"C11orf65",4396
"C15orf62",0.05,0.43,-0.38,"C15orf62",4397
"CCDC120",0.38,0.76,-0.38,"CCDC120",4398
"CCDC171",0.54,0.92,-0.38,"CCDC171",4399
"CES4A",0.24,0.62,-0.38,"CES4A",4400
"COL11A1",0.01,0.39,-0.38,"COL11A1",4401
"COL20A1",0,0.38,-0.38,"COL20A1",4402
"COL27A1",0.14,0.52,-0.38,"COL27A1",4403
"CRABP2",0.01,0.39,-0.38,"CRABP2",4404
"CTB.133G6.1",0.13,0.51,-0.38,"CTB.133G6.1",4405
"DNAJC17",0.86,1.24,-0.38,"DNAJC17",4406
"DPP6",0.06,0.44,-0.38,"DPP6",4407
"EXOC3L2",0,0.38,-0.38,"EXOC3L2",4408
"FADS6",0.02,0.4,-0.38,"FADS6",4409
"FAM124A",0.16,0.54,-0.38,"FAM124A",4410
"FAM169B",0,0.38,-0.38,"FAM169B",4411
"FBXL19",0.66,1.04,-0.38,"FBXL19",4412
"HBQ1",0,0.38,-0.38,"HBQ1",4413
"KEL",0.03,0.41,-0.38,"KEL",4414
"KLF5",0.05,0.43,-0.38,"KLF5",4415
"KLHL13",0.02,0.4,-0.38,"KLHL13",4416
"LAMA1",0.02,0.4,-0.38,"LAMA1",4417
"MAGEE1",0.17,0.55,-0.38,"MAGEE1",4418
"MT1A",0,0.38,-0.38,"MT1A",4419
"MXRA5",0,0.38,-0.38,"MXRA5",4420
"MYBPC3",0,0.38,-0.38,"MYBPC3",4421
